hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Casas do Porto - Ribeira Apartments,ap2472016,0,ap2472016wrote a review Jun 2017,"We stayed for four nights in early June and the apartment was fantastic. The location is ideal for exploring the city - easy walking distance to most landmarks (only a couple of minutes from the river) and close to transport if you need to travel further afield.The apartment itself was spacious and spotless, and the service from all the staff is amazing - super helpful with advice on where to go and answering any requests via Whatsapp during your stay.I've only visited Porto once but I can't believe there would be anywhere better to stay!",Jun,2017,Jun 2017,2017-06-01,2017,5
Grand Muthu Forte Do Vale,ewankay,46,ewankaywrote a review Jul 2016,"Stayed here for 4 nights in July and overall had a good time.The room we had was a deluxe twin on the second floor which consisted of a bedroom with twin beds (have Europeans never heard of double beds?), lots of hanging and drawer space. A large livingroom area with a bed settee and another TV with UK channels as well Spanish, German etc. A decent sized well equipped kitchen with cooker, microwave, full size fridge / freezer and washing machine and well stocked cupboards with cups, glasses and dishes. The bathroom had a bath with overhead shower from mixer taps which was strong enough but took a bit of fiddling to get the right temperature. Air conditioning was in the bedroom and livingroom. There was also a balcony with a table, chairs and dryer. There is free wi-fi in the rooms and public areas and the signal strength was decent enough although died a bit near the pool.The room was impressive in it's size but let down by the grubby shower curtain and grouting in the bathroom, loose fittings on the door handles and well worn couch in the livingroom. Even the supplied towels in the bathroom were threadbare with holes in them. Maid service was each day except a Sunday.We never ate in the hotel so cannot comment on the food although a buffet breakfast is 9 Euros and the all inclusive option is offered at 30 Euros pp/day.We did hire pool towels which came to 10 Euros each for the 4 days so if you can take your own.With regards to the pool people did reserve beds (which there are not a lot of) and still not turn up to use them till late afternoon, contrary to hotel policy which was never enforced.TOP TIP: the doors to the pool do not open until 8am exactly so don't bother going there before then if you fancy bagging a bed. The main pools are 1.43 metres deep and not heated and there is a small kids plunge pool for babies and toddlers. I would suggest keeping an eye on younger kids in the bigger pools.The back of the pool area up the steps and furthest away from the hotel has the sun all day and the kids area and area nearest the pool bar doesn't get it until around midday which may inform your choice of bed. The pool itself has seen better days, as have many of the beds but overall for lying in the sun and having a dip it wasn't too bad, just watch your feet on the broken tiles in the pool.It's probably worth mentioning there is no toilets on the pool level and you have to go down stairs to the lower ground floor. There is a disabled toilet near to reception on the same level as the pool but the last time I was in there the floor was soaking and paper towels were scattered all over the floor with the bin overflowing so they are obviously not checked regularly.The restaurant looked clean but was never very busy are there are so many places to eat out and there are two convienience stores within a 2 minute walk to stock up your fridge for meals or snacks.The hotel bar had entertainment some nights but we never stayed and was never very busy, almost 12 Euros for a vodka / coke and a pint of Magners, which they have on draft. The poolside bar was almost exactly the same price for two plastic cups of shandy and two tiny tubs of ice cream so 5 star prices at least.As I said at the beginning it was a decent holiday overall, the hotel is in a quiet area, staff were very friendly and helpful, it is located about 15 minutes from the Old Town and 10 minutes from the strip. The small train stops outside the hotel and during the day the hotel puts a free bus on to both areas running every 15 minutes so not all bad.The hotel could do with room upgrades to justify its 5 star status and prices but in the public areas it looked impressive enough.",Jul,2016,Jul 2016,2016-07-01,2016,4
Grand Muthu Forte Do Vale,ELIZABETH A,0,ELIZABETH Awrote a review Sep 2025,"10/10 performance very engaging and entertaining with amazing personalities and lovely audience participation from the dancersYoandry,cinder,Nirma,Leyanna and the choreographer and DJ Laura😁",Sep,2025,Sep 2025,2025-09-01,2025,5
Casas do Porto - Ribeira Apartments,FJUDD,9,FJUDDwrote a review Sep 2017,"Upon booking the apartment we recived an email asking us if we needed breakfast provisions, tours booked or to be collected from the airport, and another nearer the date of our travel for the final arrangements.We arrived and were greeted by Barbara (one of the team) who talked us through all the things we could do and see during our stay.  She helpfully booked a tour of the Douro wine region which was terrific.  I has asked for some specific items for breakfast which was helpfully provided, and there was a linen bag of fresh bread & croissants delivered to the apartment door each morning - just lovely.  The team set up a WhatsApp group so that we could easily contact them during our stay if we needed anything.   We sent a message to ask if they could recommend and possibly make a reservation for dinner on Saturday night. They responded immediately asking what type of restaurant - casual, fancy, and then found us a booking at a local restaurant which was superb.  Checking out was easy and again more help in recommendations for what we might like to do on our last day.The location is very central and perfect for walking around to see everything.  Close to the river front but also not to far from the main shopping area,  The quality of the accommodation is also very high.  Beautifully decorated throughout and very powerful shower.",Sep,2017,Sep 2017,2017-09-01,2017,5
Dona Filipa Hotel Vale Do Lobo,Michael M,29,Michael Mwrote a review Jan 2015,"My wife and I have stayed at the hotel many times and you are always welcomed back with open arms, it is like home from home. As always the staff were exceptional as was the service and the food. The Sea food buffet has to be the best in the Algarve. The hotel has had a partial refurbishment which has not yet fully been completed but has been very tastefully done. My wife and I stayed for 7 days taking in the New Year Eve Gala which did not let you down as much quality food as one could eat and as much free wine as one could drink. We have been to many hotels through out the world and the Dona Filipa is special and is without a doubt our favourite hotel in the world yes that is correct the world and we have visited Dubai,Las Vegas, Australia, Italy and Spain staying in some fantastic hotels but leaving all with a small well if they had done this or of they had improved here, but you leave the Dona Filipa with the question where was there a fault? and our answer is there was none, quality all round. Yes there were 2 large parties in during our visit all over 40 years old most over 60 years old and they all played golf and in our opinion they added to the atmosphere. You will be hard pressed to find a better hotel and if you do then please let me know",Jan,2015,Jan 2015,2015-01-01,2015,4
Hotel Madeira,Peter C,1,Peter Cwrote a review Mar 2022,This is a great place for the City Break type of holiday. It is close to the centre of Funchal and within easy walking distance of the sea. All the staff were friendly and helpful and all facilities perfectly fine.,Mar,2022,Mar 2022,2022-03-01,2022,5
"Pine Cliffs Ocean Suites, A Luxury Collection Resort & Spa",77kati72,49,77kati72wrote a review Jan 2024,"This is the second time I have stayed at the Pine Cliffs Ocean Suites, the hotel is always good, but I have to point out a few negative points that other travelers have also felt:The carpets in the hallways urgently need to be replaced, the stains are not really 5 star like..More restaurants urgently need to be opened during peak times, people who pay €200-300 for suites and have to walk 1 km to the next restaurant for breakfast and then have to wait on the stairs - are angry and don't come back...If the O Grill at the Pine Cliffs Residence were open, a lot would be better...Small children and babies in strollers should no longer be allowed into the hotel bar in the evenings, where alcohol is served, and pool tables are not a playground for 3-year-old children!!If the hotel staff see something like this, the parents should be told that this is not allowed...It's also difficult for adults at Christmas who want a quiet restaurant to eat in!!!This is not meant as a complaint, but rather as a suggestion for improvement.Nevertheless, I felt comfortable and will come back.",Jan,2024,Jan 2024,2024-01-01,2024,3
Holiday Inn Express Lisbon - Oeiras By IHG,LinoMFM,124,LinoMFMwrote a review Feb 2019,"Quite what you expect from a Holiday inn Express. Clean, straightforward services and a small but good roomI didn't try any F&B mainly because the hotel it's located so near to so many good restaurants and bakeries.No surprises here. Good hotel, good services.",Feb,2019,Feb 2019,2019-02-01,2019,4
Luna Clube Oceano,Doris h,40,Doris hwrote a review Sep 2014,Just been for third time in 3 years great value very clean apartments so spacious great view on higher aparts .could do with a refurbishment .but very friendly .greatly placed for old or new town . Hope to go back again .lovely little bar next door the tardis waitress very friendly.,Sep,2014,Sep 2014,2014-09-01,2014,5
Algarve Surf Hostel - Lagos,St_Regis_AD,2,St_Regis_ADwrote a review Jul 2012,"I've stayed at both the the Lagos and the Sagres camp and they are both excellent hostels. The staff makes you feel like family from day one. They are super helpful, polite and fun. The houses are clean and well taken care of. Lagos is bigger and presents more options when it comes to going out and nightlife. Sagres, on the other hand, is more laid-back. So it depends what you like.....I went for the first time in the summer 2011. I planned on staying a week and ended up staying three weeks long. I had never surfed before so I took  several classes and ended up with a pretty good basis. The surf lessons are of very  high quality and very professional. You get a lot of personal attention and the instructors are highly motivated to take you to that 'next level'. I went back this spring and i'm planning on going again in Oktober. All in all it's always been a very complete experience for me. Great hostel, staff, people, food, culture, beach, surf.... It's a no brainer.",Jul,2012,Jul 2012,2012-07-01,2012,5
Four Seasons Fairways,Gburns1,43,Gburns1wrote a review Apr 2015,"We visited the Four Seasons in April for a week family holiday, in a group of 10 people including all ages. Booking was straight forward with the sales staff in the office very helpful and accommodating with them advising us to the best accommodation to suit our needs / party. Straight from arrival we felt very comfortable, in a pleasant and safe environment-perfect for young families. The resort is in an upmarket location, with access to the beach and shops alike. Prices are fair, and the food is of a good standard also. For what we paid for a three bedroom villa we were very happy with our stay, and Fairways will definitely be on a shortlist for next years family holiday. Please note, if you don't play golf you will wish you did by the time you have seen the wonderful courses - superb aesthetically. Now let me go and find some golf lessons online....",Apr,2015,Apr 2015,2015-04-01,2015,4
Quinta do Furão,otellolacarra,7,otellolacarrawrote a review Mar 2018,"Extraordinary location, you will remember that despite the rest.the food tries to be  sophisticeted, some of dish with success, some not, but all ok.the staff so elegant that you feel unprepared in your softshell, but very very welcome and helpful. Great garden. I would come back",Mar,2018,Mar 2018,2018-03-01,2018,4
Algarve Surf Hostel - Lagos,Stefan S,2,Stefan Swrote a review Jan 2016,"The breakfast food was great, hotel quality. Our surfing teacher was great at his job, he stayed with us the whole day, looked after us and taught us the details. The hosts are amazingly friendly, they invited us everywhere they went and they showed us how to experience the local culture.About the hostel, everything is clean and tidy, there is a games room with table tennis and billiards, an outdoor swimming pool and a large living room with tv, sofas and places to eat. It's really close to hotel quality at the price of a hostel.",Jan,2016,Jan 2016,2016-01-01,2016,5
Lisbon Marriott Hotel,rharris333,3,rharris333wrote a review Jul 2009,"My mother and I stayed at the Marriott in Lisbon on 20 July 2009.  We were lucky enough to find a parking spot in front of the hotel so didn't have to pay the 20 euro for the parking garage.  During check-in, we asked for a complimentary upgrade and were told they would be happy to give us one for 45 euro, and that would include breakfast and internet.  When I pointed out we already had breakfast included, so 45 euro for internet seemed a bit much, the representative huffed a little and basically said take it or leave it.  We left it.  When we asked about the subway, he told us he didn't know anything about the local area, so we would need to speak to the concierge, which was fine, but it was all about the attitude.  We stepped over to the concierge desk to inquire about hop on hop off tours, subway and local restaurants and he handed us a couple of maps and couldn't get rid of us soon enough.  I was really put off by the employee attitudes.  We got to our room, which was very nice, although the mini-fridge didn't work very well.  We looked at the room service menu which seemed to be reasonably priced for a hotel, and found a couple of things that looked really good.  We then went down to the restaurant and found similar items, but not the same.  When we asked if we could order the beef fillet listed in the room service menu, the waiter literally grabbed our menus (with a smile, at least), and told us they couldn't accomodate us, so we needed to go back to the room to order from there.  It was actually kind of funny at how quickly he ushered us out of the restaurant, all the while making sure we knew how to dial room service.  The food came quickly, which was nice, and it was o.k.  No free internet in the lobby for laptops which was kind of surprising.  Beds were comfy, though and the room was nice.  Breakfast was the best we had all week...omelette's made to order and all the other standards.  If the employees would have tried even a little to be more friendly, it would have been a great stay.",Jul,2009,Jul 2009,2009-07-01,2009,2
Hyatt Regency Lisbon,Fsabino,0,Fsabinowrote a review Jul 2023,"Third time I'm in this Hotel. Excellent in everything. Great views, great rooms, great location.For me, is the best \"money/quality\" hotel in Lisbon.State-of-the-art personnel, from Reception to bars/restaurant.This Hotel holds maybe the best rooftop in town........I would say I never encountered such friendly personnel as in this hotel........I even make \"friends\" with some personnel.",Jul,2023,Jul 2023,2023-07-01,2023,5
Lisbon Marriott Hotel,bento2744,50,bento2744wrote a review Oct 2011,"As a loyal Marriott Reward Member, I selected this property post-cruise for 3 days. I arrived at the hotel 0930, expecting to have access to my room around 3pm which is standard, but was checked into the room without delay. It was 10 euro from the dock to the hotel instead of 19 euro pp by cruise ship transfer. The hotel offered UG for 45 euro per day which included daily breakfast and access to Executive Lounge on the 17th floor, our room was on the 16th, so it suited us fine. Everyone was very accommodating, but I did not find the staff at concierge desk to be too personable, I think it was mentioned by several reviews, when I chose this property. I booked this hotel 3 months prior to our arrival, \"book and buy\" rate of 95 euro per night, which was a great rate. It is located far from the city center, but fortunately taxi is very reasonable and we used it often to navigate the city. In fact, hired a taxi for 4 hours  day trip up to Sintra , Cascais and Estoril for 100 euro. The breakfast buffet was great in all respect, but dinner menu was pricey, typical prices you see at major chains.",Oct,2011,Oct 2011,2011-10-01,2011,4
Quinta do Furão,Kate-B_Nottingham,29,Kate-B_Nottinghamwrote a review Oct 2017,"We stayed here for three nights in October while on a 7 day/night walking holiday.  It was definitely our favourite hotel of the three we stayed at and I'm so glad we had the longest stay here.  It's location is stunning, we had a view overlooking the cliffs and sea to one side and the mountains on the other.  The bedroom was clean and well equipped with a little balcony we could sit on in the mornings/evenings.  The breakfasts were super, never had a better one anywhere else I've stayed (and I have travelled extensively for work over the past 25 years so that's saying something!).  A choice of 3 or 4 freshly made fruit juices every morning with unusual, exotic ingredients (e.g. passion fruit and pear), a multitude of cold meats, cheeses, salads, home made breads, cakes, yoghurts, bacon, sausages .... I could go on and on!  Also, a lovely guy who stands outside every morning to cook up fresh omelettes or fried eggs for you.  We were on half board so had an included 3 course meal in the main restaurant each night.  The menu choice changed each evening and we had some well cooked and tasty meals each time.  Other facilties are a small swimming pool for cooling off after a hard day's walking, plus a Jacuzzi to ease the aching calf muscles!  The grounds are extensive and there is access to a wonderful walk along the coast to Sao Jorge straight from the front door.  All the staff we spoke to were lovely, very friendly.  Special mention to Jose in the restaurant (there are two of them and both lovely) and the lady in the breakfast room in the mornings.  I would definitely swing by this hotel again if I ever make it back to Madeira in the future.",Oct,2017,Oct 2017,2017-10-01,2017,5
Lisbon Marriott Hotel,Chaching1197,91,Chaching1197wrote a review Oct 2018,"Lives up to the Marriott brand. Our flight got in 2 hours early and they tried their best to get our rooms ready sooner than the scheduled check in time. Very friendly and helpful staff. Although it is a bit out of the way for most tourist areas, it is located between 2 Metro stations - Cicade Universitaria (yellow line) and Jardim Zoologico (blue line). Both stations are about 10-15 minutes walk or more depending on your pace.",Oct,2018,Oct 2018,2018-10-01,2018,4
Saccharum,TO,0,TOwrote a review Oct 2023,"Relaxed hotel, located a little out of the way, excellent service, very good quality in all restaurants, top cleanliness, super nice design, rooms are spacious with a large balcony, absolute recommendation!",Oct,2023,Oct 2023,2023-10-01,2023,5
Torel Palace Porto,Culture08836044491,0,Culture08836044491wrote a review Nov 2024,"This place is a very nice experience. Located in the center of Porto we were welcomed by friendly and very attentive staff and looked after very well every day. The whole house is great furnished as well as the rooms perfectly in harmony with the building conditions. We will gladly come back to enjoy alone peace and ambience. Breakfast is very good, patio a place to \"stop\".",Nov,2024,Nov 2024,2024-11-01,2024,5
Torel Palace Porto,espesq,2,espesqwrote a review Jun 2024,The room itself was exquisite with plastered ceilings and a large bathroom. It really felt like we were in a palace. Staff was accommodating and surprised us with a bottle of champagne. Breakfast was an event we looked forward to each day. We loved the location and it was quiet at night. It was too cool to use the pool but the setting itself was gorgeous complete with chandeliers!  Would definitely stay here again.,Jun,2024,Jun 2024,2024-06-01,2024,4
"Reid's Palace, A Belmond Hotel, Madeira",TomG20,166,TomG20wrote a review Dec 2019,"I really enjoyed my time there, this place is definetly class of it's own from the beginning you step into the lobby it is like you travelling in time. Everyone is very nice and helpful and the gardens are beautiful. Its a Grand Hotel with a massive history which you can feel in every room there. I would for sure come back again - it was amazing!",Dec,2019,Dec 2019,2019-12-01,2019,5
Royal Savoy Hotel,prs54fmpu,241,prs54fmpuwrote a review Nov 2023,"We have just had 10 days in a Junior suite, and from the first day to the last the hotel has been very good, why not a 5 rating you may ask, this is due to the decor, the room and some public areas are showing their age, it is small things but broken fixings in wardrobes smashed electrical sockets do give you a bed feeling, however overall the staff have been wonderful, and the food excellent, best service has to be the Thatchers Bar, the bar tenders are excellent. The position of the hotel makes it walking distance into Funchal, but around the hotel there are lots of very good restaurants.I am already looking at booking for next year.",Nov,2023,Nov 2023,2023-11-01,2023,4
Saccharum,Richard B,0,Richard Bwrote a review Aug 2021,A perfect stress free experience in a beautiful location and stylish hotel with one negative which was eventually compensated by the management.  The “barbecue” evening was marred by slow service. Had we decided this was the night we would upgrade to “A La Carte” the score would have been 5/5.,Aug,2021,Aug 2021,2021-08-01,2021,4
Saccharum,Amy W,47,Amy Wwrote a review Oct 2020,"This hotel was honestly amazing and one of the best we have stayed at. Clearly the design of the hotel has been very well throughout as everything was just perfect. We had a sea view room and the view was incredible. We could have sat there all day looking at the ocean! The rooms were very clean, comfortable and modern. They were also cleaned every day. It was also great to have a decent and powerful hairdryer in the room! The infinity pool was fantastic and also loads of sun beds available. We also used the spa and had the Alambique massage, again great. The food at breakfast was very good and the service was equally matched.In terms of improvements, the WiFi in our room was very poor. It cut out if we weren’t practically next to the door so we ended up on 4G most of the time. This needs to be improved as I felt it was the only negative point!There is also parking available. We used the underground car park which was very secure and a lift takes you up to directly to your floor.We were only b&b so ate out at restaurants in Calheta, there was plenty of choice. Found the location very accessible, drove most of the island on our week stay.We would 100% go back to this hotel and did not want to leave! It was a welcome escape. Everything also felt extremely Covid safe, there was plenty of sanitizer everywhere in the hotel and the changes they have implemented worked well.Thank you for a fabulous stay!!",Oct,2020,Oct 2020,2020-10-01,2020,5
Royal Savoy Hotel,Tom Mason,13,Tom Masonwrote a review Aug 2019,I’ve been coming here for 15 years with my family and this hotel is perfect for a summer holiday.- Friendly staff- Top quality rooms and beds- Great location- Great food- Excellent bar and entertainment- Lots of activities- Great viewsEven though it’s quite pricey it still supplies an amazing holiday every year!,Aug,2019,Aug 2019,2019-08-01,2019,5
Tivoli Carvoeiro Algarve Resort,GJ730,150,GJ730wrote a review Aug 2017,"Our second visit. Last time 5 years ago. Contacted hotel before to ask to be in specific part of resort. Not only was this fulfilled, but they even made a point of putting us in the same room.As last time resort was spotless. Staff very friendly and couldn't be more helpful. Stayed in pool view 2 bed which was very well equipped and spacious. Plenty of good supermarkets nearby, but you will need a car. Also of note is a very good gym. Only negative criticism is that since last time happy hour has moved from pool bar to other bar.  Was much nicer before when in pool bar.",Aug,2017,Aug 2017,2017-08-01,2017,4
Crowne Plaza Vilamoura,TheBurgers,466,TheBurgerswrote a review Nov 2017,"We stayed here for long weekend (3 nights) in October and had a good time. We had stayed here back in 2011 and the hotel continues to generally achieve the same standards although there were a few exceptions.In summary, its well located for the marina - easy enough to walk there in less than 10mins but far enough away to be out of the hustle and bustle. Its also very convenient to exit the rear of the hotel and be on the beach in 2 - 3 mins. The pool area is lovely, it's a big pool and was never busy enough that we struggled to get a sun lounger. As others have mentioned, the loungers and cushions have seen better days and many need replacing.The rooms are very nice, spacious enough with a huge bed and well decorated bathroom (fab shower).There is a TV is that's your thing (but you should really be out in the sunshine !) and they show a couple of BBC channels.In my opinion, breakfast seems better organised than when we were here previously and there are plenty of choices of hot & cold food as well as omelettes cooked to order. A particular mention to Bruno who was fab at breakfast and made a point of getting boiling water for our teas rather than the lukewarm version that we were initially offered. We didn't have dinner in the hotel preferring to wander to the marina - I can recommend Akvavit & Don Alfonso (very good) and A Broa (good) for dinner.The hotel provides free access to WiFi and the signal is good throughout the hotel.On the downside, the service wasn't great on a couple of occasions when trying to get served around the pool (it was fine at reception / breakfast). We had to go and find someone and had to wait long periods. Equally, one day we ordered two milkshakes and I can honestly say they were the worse I have even had ...and we were charged £9 for the privilege ! This leads me to the cost of drinks from the bar. The cost of a G&T & Blood Mary (ordered during happy hour) as well as two coffees and ports came to £50 - its easy to see why the bar area was more or less empty on the three evenings we were staying. Finally, bizarrely there is a charge if you want to use the indoor pool - strangely enough I never saw anyone using it so it seems self-defeating.So, a nice hotel and whilst I would be happy to stay there again I would avoid drinking at the bar.",Nov,2017,Nov 2017,2017-11-01,2017,4
Muthu Clube Praia Da Oura,O Mundo Romano,0,O Mundo Romanowrote a review Aug 2024,"The holidays we deserved!!Varied foodLarge swimming pool and even if there was no room in the sun loungers, Raul (responsible for the pool) made available the sun loungers that had been occupied by the customers and disappeared...Fun animation team and with games to entertain the children!We used to leave our 2 kids at KidsClub after lunch to digest without bothering with the pool.Thank you Daniela, Boris and Nirma for taking care of entertaining the children of the hotelIt's for sure to come back",Aug,2024,Aug 2024,2024-08-01,2024,5
Natura Algarve Club,Courtney,2,Courtneywrote a review Jul 2016,"this was my first stay at the natura algarve club,myself and my daughter stayed for 7 nights,I don't understand why there are so many positive comments about the hotel. We had a second floor room that was at the corner so pool and street view,the balcony was dirty on arrival with hairs and cobwebs and wasn't cleaned once throughout our stay,the kitchen was basic had what you needed but the fridge was dirty,rusted and had a bad smell coming from it, the bathroom was horrible with cracks in the tiles that were dirty and the cleaners seemed to just moved things about in the bathroom instead of cleaning it. The pool area was clean and there was always beds however different groups of people that were staying in the hotel made our experience uncomfortable by constantly splashing and taking over the pool. This is certainly not a family hotel, probably more suitable for stags and hens which should be stated on booking",Jul,2016,Jul 2016,2016-07-01,2016,2
Natura Algarve Club,Sara91,7,Sara91wrote a review Jul 2022,"Just got back from a 4 day getaway. Absolutely loved this place. Great service. Reception staff very helpful, Bar staff always smiling. Apartments very clean. The pool area is amazing. Will defo be back!",Jul,2022,Jul 2022,2022-07-01,2022,5
O Castelo Guest House,43579,4,43579wrote a review Aug 2015,"This place has it all.......great views, location, value and service. Stayed for 5 nights and wished it could have been more. 5 minute walk to beaches, food and live music. Parking was just outside on the street with no issues. We will be back.",Aug,2015,Aug 2015,2015-08-01,2015,5
Muthu Clube Praia Da Oura,luxia94,2,luxia94wrote a review Mar 2024,"What I liked most about the hotel, the guys from the dance company Leya, Su, Cinder, Nirma, Yoa, Lauro and Dayana were charming, they cheered up big time and made themselves loved by the public.Otherwise, the hotel is large, with 3 pool areasGood food, although little variety in the main buffet.",Mar,2024,Mar 2024,2024-03-01,2024,4
