hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Algarve Surf Hostel - Lagos,GeorgieCollis,1,GeorgieColliswrote a review Feb 2015,"We had a great stay at algarve surf hostel for 5 nights. In that time we made some really good friends with the staff and other guests. We all ate, drank, partied and chilled together. It was a super friendly and relaxed environment.They offer surf trips which was a lot of fun, as well as heaps of other fun stuff to do, like bike rental. We were super sad to leave and will not forget this palce any time soon.Breakfast was amazing as well! So many options to choose from. We loved it!Georgie and Anna",Feb,2015,Feb 2015,2015-02-01,2015,5
Lisbon Marriott Hotel,WilliamWrawby,139,WilliamWrawbywrote a review Aug 2012,"I recently stayed one night with two rooms booked, I am a marriott member and have stayed with the chain around the world and some comments by other guests made me a little uneasy once I had booked with my wife, daughter and three year old grandson. However, rooms were excellent (we stayed on the six floor), staff were very helpful and food good in the bar and at breakfast. The best recommendation went to all who worked at the concierge. They had immense local information, helped with my problems with a hire car, suppoted me with telephone calls in Portuguese, and all with a smile! I will be staying at Marriott Manchester Airport again at the end of the month and then at the Marriott Imperial Riding School in Vienna. I will be comparing service at these establishments with my recent stay in Lisbon.",Aug,2012,Aug 2012,2012-08-01,2012,4
"Reid's Palace, A Belmond Hotel, Madeira",Long Suffering,56,Long Sufferingwrote a review Jul 2019,"I’m a bit slow on entering this review so thanks TripAdvisor for reminding me.We dis a Christmas cruise and our first stop was the lovely Madeira.  We also took my fit and able 97 years old mother who had always wanted to go to Reid’s.  We went for the afternoon tea on an organised P&O tour.  Reid’s is a beautiful hotel with stunning gardens.Unfortunately, the staff were struggling this day.  We waited an age for both the food and tea.  The staff were most apologetic but clearly something was wrong, maybe in the kitchens.  It wasn’t as though we weren’t expected!Now, the tea itself.  Beautiful is all I need to say and in such a lovely setting.  If the service had matched, a definite 5 stars.  Don’t be put off though as I’m sure we were just unlucky.",Jul,2019,Jul 2019,2019-07-01,2019,4
"Reid's Palace, A Belmond Hotel, Madeira",ElleC,47,ElleCwrote a review Jul 2019,"We visites for a week in June this year and had a deluxe sea view room with balcony. Beautiful, clean and peaceful....all that we wanted from holiday - 5 star attention. Only problem was that on the Wednesday night we received a letter on return from another marvellous dinner saying that the pools would be closed to guests from Thursday to Saturday due to a travel awards ceremony. We were so down hearted. We asked to see the manager and he met with us for coffee...he offered us a day trip around the island in a private limo on the Saturday (whilst all the setting up of a stage etc was happening) and a dinner in the grounds with a violinist. This was very kind and we did appreciate it, especially as we had a fab tour of Madeira with our wonderful guide, Ricardo. However, we returned to our room on Saturday night and all we could hear from our 'peaceful' balcony was the sycophantic awards people, who were very ignorant to the fee paying guests, despite them being Travel agents....really!! We phoned down and they agreed was very noisy,,,,stopped about 1130 and we left the following day. We went to pay our bill and it had been waved! Fantastic response by the hotel and we did appreciate it but we really just wanted our quiet holiday! We would love to come back to Reid's as it was one of the best hotels we have ever been to...we are very fussy! I would expect Reid's to let people know prior to travel if there is an event taking place!",Jul,2019,Jul 2019,2019-07-01,2019,4
Royal Savoy Hotel,Pedro Santos,2,Pedro Santoswrote a review Jan 2025,It was the first time I was in this hotel and I recommend it. Not only for the excellent location but also for the sympathy and availability of the entire team.One point that I think can be improved is the fruit offering at breakfast.,Jan,2025,Jan 2025,2025-01-01,2025,4
PortoBay Liberdade,saberus,54,saberuswrote a review Oct 15,"This hotel is conveniently located right near the heart of Lisbon, with many sights, restaurants, and attractions within easy walking distance.While a touch on the small side, the rooms and amenities were very comfortable.The staff were all very friendly, professional, and helpful.",Oct,2025,Oct 2025,2025-10-01,2025,5
Torel Palace Porto,martafrg,0,martafrgwrote a review Jan 2024,"In downtown Porto, this place is close to everything. This old palace like house is beautifully decorated, with a luxurious, yet cozy vibe. The room I stayed (Julio Diniz) is very big and comfortable. The breakfast is very good! The service is what you expect from a 5* hotel!",Jan,2024,Jan 2024,2024-01-01,2024,5
"Reid's Palace, A Belmond Hotel, Madeira",Loraine L,3,Loraine Lwrote a review Aug 2020,"With the Covid - 19 restrictions, Belmont Reid’s Hotel are offering the afternoon tea on Sunday and Wednesday’s. So pleased we booked ours a couple of weeks ago, so we are able to go for the 3pm slot - the proper time for afternoon tea. OMG how much sandwiches and cake, we split each cake thinking that was it. Ohh how wrong we were, you could have sat there for 2 hours and eaten until they had to wheel you out. The views are amazing, the staff float around and appear with top ups ❤️❤️  The most amazing was the eclair oh I still sigh longingly when I think of it. Don’t expect Cornish/Devon scones, as you maybe disappointed; look beyond and enjoy the experience.",Aug,2020,Aug 2020,2020-08-01,2020,4
Predicados do Douro Palace,Jürgen K,23,Jürgen Kwrote a review May 2025,"The hotel is close to the center, it is only about 20 minutes walk (e.g. to the cathedral). Very clean, super friendly staff, well equipped. Very good breakfast. For a short trip to Porro quite suitable and recommended.",May,2025,May 2025,2025-05-01,2025,5
Sant Jordi Hostels Lisbon,tesa503,0,tesa503wrote a review Jul 2022,"The hostel is one of the most beautyful hostels I ever visited. The rooms are clean and look amazing. The offer a lot of activities (yoga, sightseeing, dinner, pub crawl,...). The had delicious breakfast (3,50) and dinner (7+free beer). I reallly liked the gardens there.",Jul,2022,Jul 2022,2022-07-01,2022,5
"Reid's Palace, A Belmond Hotel, Madeira",Bruce C,67,Bruce Cwrote a review May 2023,"Such an elegant hotel with a wonderful garden and lots of outdoor tranquil spaces to chill out. Even although the hotel was full, the outdoor areas were never crowded.Cliff top location with sunrise views and both freshwater and seawater pools.Excellent food, friendly and efficient service in a special location..",May,2023,May 2023,2023-05-01,2023,5
"Reid's Palace, A Belmond Hotel, Madeira",SimonW923,40,SimonW923wrote a review Feb 2017,"Our visits to Madeira would not be complete without a return to this old, reliable favorite which always lives up to high expectations. Preceded by a walk in the gardens, lovely despite still being February, the staff are welcoming, friendly and solicitous ensuring that everything is just so albeit with no extravagant accompanying gestures. The selection of teas is bewildering (the four of us had four different ones which made for a protrusion of the Wedgwood teapots!), there is a perfect balance between savoury, sensible size scones held back so one received them warm after the sandwiches, and a huge variety of cakes reflecting Madeira classics as well as others. At each juncture we were offered seconds and even thirds, at no time were we rushed and we enjoyed the memorable sight of a cruise ship leaving Funchal harbour and sail off into a rainbow. A lovely, old fashioned and elegant experience- highly recommended.",Feb,2017,Feb 2017,2017-02-01,2017,5
Quinta do Mirante - ANC Resort,Kirstine1984,85,Kirstine1984wrote a review Jun 2021,"We stayed here for 5 nights and had a wonderful stay. The place is quietly located and with a nice pool area right at the coast with a wonderful view - and no noise! After 2 nights, we had a weird smell in our room, coming from the kitchen. The staff reacted by upgrading us to another room, very nice! In general, staff was super friendly and helpful. Breakfast was good, rooms were spacious with good beds, and all very clean. We would definitively come back!",Jun,2021,Jun 2021,2021-06-01,2021,5
Royal Savoy Hotel,Delia P,317,Delia Pwrote a review Feb 2019,"Before I start, we Need to reinforce our love of this hotel.  The staff, the service and the accommodation here are outstanding though it is true to say the place is ready for the planned upgrades later this year.My one gripe and it’s a continual one is the food offering. For a five star hotel the choices here are so poor. The Al la Carte menu should be available every day and the buffets should be left to a three and four star facility or an all inclusive hotel. There is no place for it here.The menus are repetitive and almost the same as they were when we first came twenty years ago and to respond each time by saying the food is popular is simply not true.  Read the reviews - please.The discount given to RSVC members  still go nowhere to addressing the issue if the food is inferior, particularly when there are so many fantastic culinary delights on offer in other restaurants nearby at a lot less cost. Most residents of timeshare are driven into their rooms to dine or eat elsewhere having experienced this second rate food offering on previous occasions. We had lunch by the pool and it was woeful. The bread roll was stale, the hamburger costs a fortune and chips were extra and my chicken wrap was in a tortilla that was so old if it had been given another day it would have crumbled rather than rolled into a wrap. Absolutely dreadful. No amount of visual niceties could detract from how bad it was. I would like nothing more than to eat fantastic food in our hotel but at this standard no amount of discount can tempt me to eat here more than once.  The Royal Soiree is the only tempting food offering and at €115 per person it is almost as expensive as the Michelin restaurants and only just hits the mark to be considered an acceptable price.  It is purely our loyalty that makes us continue to try to eat in. Please please consider our comments and take them in the spirit they are intended. We have tried to resolve this matter last year with the food and beverage manager but alas it appears to have fallen on deaf ears. I understand it takes time to introduce change but a menu can be changed instantly if you have a chef who understands innovation and enjoys challenge. Send him to Armazém do Sal, Il Gallo d’Oro, the Beresford and Quinta Casa Branca then he can see what quality and five star food is all about.",Feb,2019,Feb 2019,2019-02-01,2019,2
Villas D. Dinis Charming Residence Adults Only,Jill,4,Jillwrote a review May 2014,"We stayed at Vilas D. Dinis in May 2014 to visit the Algarve region. We had an amazing experience and absolutely loved the place. It was so beautiful with all the flowers and plants. The front desk was very helpful and organized, they even gave us a packed lunch as we were checking out very early in the morning. The location is great, it is about a 10-15 minute walk to town, and only a 5 minute walk to Dona Ana beach (named #1 beach in the world in 2012). The rooms were also very nice and safe. They had a fridge enough to hold some beers, wine and some fruit. There was also a safe, iron, flat screen tv and AC. Overall the rooms were clean, spacious and enough for a couple. If you are planning a trip to Algarve and deciding between Albufeira and Lagos we would definitely choose Lagos. We are a couple who likes to go out and drink and have fun and be close to the beach but does not want the crazy loudness that Albufeira may have. We would highly highly recommend this place and definitely come again.",May,2014,May 2014,2014-05-01,2014,4
Chalet Relogio,Matteo,0,Matteowrote a review Aug 2025,"Leaving aside the room: small, with ridiculous window, with bathroom without areaphores and no air conditioner.Leaving all this aside the most serious thing is the OWNER who acted like a real bully and rude to us, just for leaving a truthful review on the dilapidated structure.Fortunately the owner is no longer a young person and therefore should soon retire.DO NOT GO TO THIS RUDE MAN!",Aug,2025,Aug 2025,2025-08-01,2025,1
Hotel Convento de Sao Paulo,normannkalmus,28,normannkalmuswrote a review Jul 2018,"No doubt it's a great place and a fascinating neighborhood, but areas like the reception, the restaurant and the cloister, cloister smell of mold.The wifi is really bad and available only in few places.It was possible to stay just because our tiny apartment was placed outside the main property. The problems, besides the fact the shower is plastic, is that you don't have wifi there.Really disappointing and dangerous if you have any lung problem.",Jul,2018,Jul 2018,2018-07-01,2018,2
Chalet Relogio,yorkshirejohn,101,yorkshirejohnwrote a review May 2016,"Stopped for two nights , its situated above the old town , easy walk downhill but suggest taxi back the owner great guy as is his dog and cat!! ,yes floorboards creak but its an old place , I cant fault it except needs a toaster in the breakfast room overall a great find gardens lovely",May,2016,May 2016,2016-05-01,2016,3
Natura Algarve Club,Mark R,0,Mark Rwrote a review Sep 2022,"We thoroughly enjoyed our weeks stay at the Natura. All of the staff were excellent and nothing was to much trouble. The appartment was very spacious with loads of room and storage. The gardens and pool area were immacuately kept and sunbeds were always avaiable. One or two people did reserve them but there was really no need. The main pool was divided in to four so it was safe for swimmers of all abilities. There is a smaller toddlers pool so everyone is catered for. We did have snacks from the bar and found them to be good quality and reasonably priced.The Natura is located on a quiet street although its only a couple of hundred metres to a great selection of bars, cafes and resteraunts. Special mention to the Royal Chinese restaurant and the Little Britain Cafe.There is a good bus service next to the toutist information centre again just a couple of hundred metres away. The explorer bus leaves from here and a 22 euro pass covers you for 2 days. The blue route goes to Villamaura and the red route to the Old Town and beyond. Taxis to the Old Town cost 7 euros each way. The strip is a ten minute walk however we either used the local bars or went in to the Old Town.",Sep,2022,Sep 2022,2022-09-01,2022,4
Hotel Convento de Sao Paulo,Rui L,27,Rui Lwrote a review Feb 2016,"Very beautiful place, kind people, good food and rooms are fantastic. You take one day to find the secrets of this convent and also the very nice common rooms heated by a very nice fire. I recommend also for families.",Feb,2016,Feb 2016,2016-02-01,2016,5
