hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Captain's Log House,Eric E,3,Eric Ewrote a review Jun 2013,Had a great week stay at the Hostel. Breakfast was amazing and it was the perfect base for my surfing in Peniche. I was there early season but did not feel alone at all as there was a great crew of people staying at and running the hostel. Thanks so much for everything.,Jun,2013,Jun 2013,2013-06-01,2013,5
Estalagem Da Ponta Do Sol,Tibor Weber,16,Tibor Weberwrote a review Apr 2023,"We were here for 1W (7 nights) and everything was very nice at this place. The hotel has ocean view from pool, pool bar, jakuzzi, room, restaurant and bar as well. You can eat, drink and enjoy the ocean!The breakfast was very selective, different cheese, salami, fruit, bred, cookie etc. Really good, you also get different fresh made breakfast from egg, bacon. The room was clean and cleaned every day, the room is big, beds has a good quality, i slept very well at nights (normally i sleep bad in hotel), big wardrobe with mirror, safe, fridge and you also get enough towels and bathrobe. Hotel has sauna, jakuzzi, indoor outdoor pools also with ocean view. The staff was very kind, they booked tours, you get free transfers, also free transfers from/to airport, you get picknick if you leave earlier then the breakfast starts. I really recommend this hotel, we would book for our next trip in Madeira.",Apr,2023,Apr 2023,2023-04-01,2023,5
Hotel Madeira,Climber40472853932,0,Climber40472853932wrote a review Aug 2025,"Horrible experience, too noisy, construction everywhere, cars and motorbikes passing loudly every time, last time I’ll stay here with my family or even alone, not the best relaxing place to be",Aug,2025,Aug 2025,2025-08-01,2025,1
Quinta Nova Winery House - Relais & Châteaux,Fernando G,69,Fernando Gwrote a review Sep 2016,"Beautiful place for some relaxing days, enjoying a perfect view, great wines and very good food.The region is perfect for relaxing moments.The olive form this \"Quinta\" is one of the best I ever tried.",Sep,2016,Sep 2016,2016-09-01,2016,5
Hotel Madeira,scantheman_9,28,scantheman_9wrote a review Mar 2018,"We went as 2 couples for 4 nights, 20th - 24th March. Short 20 minute transfer from airport, easy check in, if arrive early they will look after your bags at reception. Rooms light and airy all with A/C and very clean. Basic toiletries in room, plenty of clean towels,TV but limited channels in some rooms, very comfortable beds and do get turn down per se in the late afternoon/evening. You can pay for a safe just a few euros a day. Unfortunately no kettle/fridge or iron which is disappointing and we would have expected this for a 3 star hotel. You can pay approximately 3 euros per item and they will iron and pop in your wardrobe whilst out and about. Whole hotel is spotlessly clean and staff are very friendly and accommodating. Roof top bar and pool on 5th floor, accessed by a lift, fantastic views over the roof tops and lovely at night when dark and you can see all the lights. Hotel is in a perfect location, just short walk to bars/restaurants/shops and marina/port. Breakfast continental buffet style basic but fine, you cannot take a coffee or anything food/drink from the area so bear that in mind. We thoroughly enjoyed ourselves and would return",Mar,2018,Mar 2018,2018-03-01,2018,4
Captain's Log House,Jana D,1,Jana Dwrote a review Sep 2014,"Hi, thanks for a friendly treatment again. This time with the nice breakfast included. Captain s is very clean place which I appreciate a lot. I loved again checking every morning the waves in Gigi which is 2mins walking from Captain s and you have this beautiful view from the cliff to the beach. And thanks for amazing cakes baked by Captain s staff for free. I hope to  come back soon.Jana",Sep,2014,Sep 2014,2014-09-01,2014,5
Horta de Torrejais,An U,1,An Uwrote a review May 2014,"Waauw! What a great discovery! At the end of a dirt road, you bump into a little paradise.  A place to entice all your senses.The house is beautifully renovated, surrounded by a huge garden with a large pool. A green oasis, with trees, flowers and vegetables. There is even a little waterfall.The rooms are nice, rather small, but renovated in an authentic style. If you are planning on sleeping in, you have to take in account that you will probably be woken by birds, who make their nests in the roof above you. But this didn't bother us. It's in fact charming to get this close to nature.We enjoyed our breakfast at a beautiful decorated table. In the house there are several places to relax.The owners are friendly and speak different languages.We highly recommend this place!",May,2014,May 2014,2014-05-01,2014,5
Lisbon Destination Hostel,claire679400,6,claire679400wrote a review Nov 2015,"This is one of the best hostels I've stayed in ever, and I have stayed in many.The location is very central, the staff are friendly and helpful, the communal area is very trendy and welcoming, breakfast was great and the rooms are lovely. We had an en suite double and it would rival any hotel. I especially like the little touches such as the clean towels and fancy air fresheners. Thankyou.",Nov,2015,Nov 2015,2015-11-01,2015,5
PortoBay Liberdade,judiko,180,judikowrote a review Oct 2017,"This was a lovely stay, the room, which was a junior suite was large enough, not quite a big as you might expect but certainly good enough. It had a small balcony and super bathroom.Breakfast was included and very good. The staff were both helpful and friendly.We had one evening meal here which was excellent.No complaints at all.Great spa and wonderful massage with Denise. Would stay again. Hotel was consistently fully booked.",Oct,2017,Oct 2017,2017-10-01,2017,5
Lisbon Marriott Hotel,(JLB),101,(JLB)wrote a review Mar 2014,"Although the location is great, the staff attentive & friendly, and the service excellent, the property is a bit on the tired side of the typical Marriott experience. Although the rooms were clean and the beds somewhat comfortable, the bathroom and shower facilities are outdated compared to other hotels in the same price category. A slightly above average stay overall.",Mar,2014,Mar 2014,2014-03-01,2014,4
Casa Pinto,Wojteks,3,Wojtekswrote a review Sep 2011,I do recommend!!! I love this hotel and Monsaraz... One of the best hotels I have ever stayed at!!!,Sep,2011,Sep 2011,2011-09-01,2011,5
Luna Clube Oceano,Jillybean,0,Jillybeanwrote a review May 2019,"We have just returned on Saturday from this hotel. From the moment of arrival we felt relaxed, from the lobby, to checking in to the hotel accommodating my request of high floor. The 1 bed apartment was spacious and had everything needed, little extras like iron and board in storage cupboard also clothes hanger/dryer, hairdryer etc. Kitchen had everything but an oven which I wouldn't have used anyway, I dont go on hols to make a roast chicken dinner but there was a hob, a microwave, toaster, a coffee maker, a kettle and all kitchen essentials. The sitting room was large enough with a table and chairs also and a lovely balcony with sea view. The bedroom was large with super kingsize bed (2 singles combined) a large wardrobe and a dressing table. The bathroom and shower over bath were great. Our room was cleaned daily.The staff were more than accommodating and friendly and a special mention to Daniella who organised our car hire for us, she is a very sweet girl and nothing was too much hassle for all the staff. The breakfast was also good and we worked out it was around €1.5 more than the local restaurant BUT in the hotel it was buffet style so you eat as much as you want and there was a great selection of fruit, cereal, breads and fried foods, also cakes and juices and tea/coffee, whereas in the local restaurants you get one serving of a fry on your plate so the hotels is well worth the extra €1.5.The pool and hot tub area are nice and clean and the bar service  is good also.The beautiful beach is literally on the doorstep and a few shops/ restaurants and bars also. 10 to 15mins walk either direction you are on \"the strip\" of the new town or in the old town. I thought the Luna Clube Oceana was perfect. I would love to return and hope to do so in the future.A******",May,2019,May 2019,2019-05-01,2019,2
Luna Clube Oceano,TravelAgent25,1,TravelAgent25wrote a review Jul 2008,"My boyfriend and I stayed at the hotel at the end of June 2008 and found the apartments were- clean, spacious and in a good location for the beach.We stayed in a studio and were located on the ground floor which although was a little dark around the corridors, our terrace got the sun from early morning until mid afternoon which was nice to sit out first thing.The apartments are mixed nationality but mainly dutch and british, the hotel staff were pleasant and helpful, small pool bar good for drinks etc and local excursions are bookable at the reception, i.e waterpark- slide and splash.The location is good for the beach, however as it is situated half way between montechoro and fishermans beach be prepared to walk a little for large choice of restaurants and nightlife. ( the old square far better than montechoro strip)I work within the travel industry and believe you get what you pay for- if you want the sea views and the bigger rooms then book and pay for a one bedroom apartment- all in all a good accommodation away from the hustle and bustle...",Jul,2008,Jul 2008,2008-07-01,2008,4
Lisbon Marriott Hotel,corrosio,68,corrosiowrote a review Oct 2014,"In fact we were in this hotel from July 28 to 29, 2013 excellent, spacious and comfortable room, with a king size bed and cozy pillows. Bathroom with bath and very good shower, everything spotlessly clean. Attentive to the extreme staff in all areas of the hotel that were frequented by us. Continental breakfast served from 6:30 AM on, but as our plane would take off at 9:00 AM we were allowed to have breakfast at 6:00 AM without asking if it was possible: just the kind attendant invited us into the restaurant and told us to enjoy!The hotel is well located, halfway between the airport and the center of Lisbon, with a taxi costing around EUR 15.00 to EUR 10,00 (airport or downtown, respectively). A 15-20 minute walk is the University City metro station, where one can go to the airport without the need for a taxi. The amount spent in this hotel was very attractive (less than EUR70.00), an excellent cost x benefit ratio. We will certainly stay in this hotel when we return to Lisbon in a near future.",Oct,2014,Oct 2014,2014-10-01,2014,5
"Reid's Palace, A Belmond Hotel, Madeira",Chris W,0,Chris Wwrote a review Feb 2024,Everything was perfect from the ambience and old world welcome to the impeccable service.  Breakfast was a particularly special experience and the swimming pools wonderful.  We loved it and cannot wait to return.  Congratulations and thanks to the whole team.,Feb,2024,Feb 2024,2024-02-01,2024,5
Tivoli Carvoeiro Algarve Resort,N1553JValanr,0,N1553JValanrwrote a review Jul 2016,"Great location, Staff very friendly and helpful. Accommodation good some fittings a little dated but very comfortable. The hotel looks very bland from the road but is great from seawards set in a cove with access to a small beach, a great poll and garden area. Shuttle Bus to Carvoeiro town centre.",Jul,2016,Jul 2016,2016-07-01,2016,4
Saccharum,Vacation602056,5,Vacation602056wrote a review Jul 2017,Would definitely recommend this hotel as it provides luxury at a very affordable price. I would suggest you book a room with a sea view to really enjoy sitting enjoying a drink while watching the world go by. The facilities are excellent and couldn't find any fault,Jul,2017,Jul 2017,2017-07-01,2017,4
Tivoli Carvoeiro Algarve Resort,ericklei,2,erickleiwrote a review Apr 2016,"We had a very pleasant stay in your hotel. Very good service and a beautiful view.the breakfast was good too., a lot of choices. The garden with swimmingpool was relaxing. Unfortunately we could not go to the beach because it is too dagerous because of falling rocks.",Apr,2016,Apr 2016,2016-04-01,2016,4
Saccharum,Ben Gee,0,Ben Geewrote a review May 2022,"We haven't even checked out yet but I have to write this glowing review. This hotel is amazing! First and foremost the staff provide the absolute best service and are so kind, attentive and go the extra mile to make your stay special. We have had a double celebration with an anniversary and birthday and on both occasions the staff have remembered and complimented us with champagne in our room, a lovely surprise....thank you so much! Our room is perfect with the most idyllic view and I thank the cleaning staff for the welcome tidy and perfectly clean room that we come back to each day. The hotel as a whole is luxurious, relaxing and extremely peaceful and we especially love the 8th floor facilities with infinity pool and its incredible views and the whole layout centred around the bar/restaurant. We had the most memorable afternoons lazing on this level gazing out on the beautiful ocean in front of us. Other details? Breakfast - so many choices, something for everyone and fresh delicious food as well as champagne if you're in the mood for celebrating like we were. As I've said before, the staff are beyond brilliant! People making other people happy, it's that simple! No fake charm, genuine human warmth! Thank you Saccharum, we will be back again, and again and again......",May,2022,May 2022,2022-05-01,2022,5
Villas D. Dinis Charming Residence Adults Only,TheWrights72,48,TheWrights72wrote a review Oct 2019,"Great place to stay and visit Lagos. Only a 15 min walk from Lagos and a 5 min walk from the best beach in the area. This is an adult only hotel so quiet and restful. It has 3 pools, well equipped rooms and the most stunning breakfast selection. The staff are very helpful and friendly. The hotel is clean and the maid service is unobtrusive and excellent.",Oct,2019,Oct 2019,2019-10-01,2019,5
Torel Palace Porto,Vanessa T,1,Vanessa Twrote a review May 2024,One of the best hotels we have stayed. The staff were so kind and helpful and the service was second to none. The breakfast was everything one could wish for and any request was accommodated. We dined one night at Blind and had an exceptional meal.,May,2024,May 2024,2024-05-01,2024,5
"Reid's Palace, A Belmond Hotel, Madeira",baar2018,2,baar2018wrote a review Jan 2018,Great hotel with an breathtaking lovely garden and surroundings. Location of the hotel is perfect - great sea-view and just next to Funchal.Nice big rooms and great bathroom with all you can dream of.Very helpful and friendly staff.Breakfast is fantastic.,Jan,2018,Jan 2018,2018-01-01,2018,5
"Reid's Palace, A Belmond Hotel, Madeira",Paul B,14,Paul Bwrote a review Jul 2017,"We visited with friends for afternoon tea and it was 5 star service and and experience that everyone should try.  It will be expensive however it is bound to be given where you are visiting.  We were impressed and suitably wowed.We also had a tour of the hotel be the reception team which was an added bonus.  It was great to share in their passion about the history of such a prestigious hotel and see exactly what we could get if we had £5,000 for a night in the presidential suite-awesome!Finery at its finest-thank you",Jul,2017,Jul 2017,2017-07-01,2017,5
Tivoli Carvoeiro Algarve Resort,janisScotland,62,janisScotlandwrote a review Jun 2017,"Just back from a week at this hotel.  Nice enough hotel but definitely not 5 star. The room we had was lovely  beds  and pillows very comfortable, also the view was fabulous. We were on the 4th floor with large balcony which had the sun for most of the day. This was the highlight of the holiday.  Most of the negative points raised in other reviews still apply, with exception of the Spa which opened while we were there. Before going I felt people were being a bit picky, however the management don't seem to be taking any action to rectify points raised. Air con not good, toaster is not up to the job. No shuttle bus available. Also you need to be fairly agile to go to the beach at the hotel, steps down don't take you the full way,  Only one restaurant available in the evening with limited menu. Mostly fish dishes. What we had was very nice, however we had to eat out for a bit of variety. Staff seemed fairly efficient and pleasant. Most days our room was not cleaned until nearly 4.00, and then turned down just after seven. Not efficient time management.I am being quite harsh with my review mainly due to my expectations which unfortunately were not met.Also check your bill carefully as we were charged for drinks twice. Only noticed when we got home.",Jun,2017,Jun 2017,2017-06-01,2017,3
Crowne Plaza Vilamoura,Revolver_Cenous,7,Revolver_Cenouswrote a review May 2017,"Everything about this hotel was excellent. The atmosphere, the service, the cleanliness and the food were all outstanding. When we arrived a very polite and friendly gentleman took our bags for us whilst we checked in and then brought them to our room afterwards. The breakfast choice each day was outstanding, certainly something for everyone and everything was constantly being refilled and topped up when running low. The staff were very attentive and would check if you wanted any tea or coffee bringing to your table. They were also happy to assist you with anything else you needed like local bus times or other information. The location is also very good, right on the beach front and only a short walk from the Marina. The pool was great with staff on hand to provide towels and cushions for the sunbeds when required. The price of drinks in the hotel were slightly higher than elsewhere, but it is more than worth it for the service you receive. I would definitely stay here again for another relaxing holiday!",May,2017,May 2017,2017-05-01,2017,5
Crowne Plaza Vilamoura,yijing84,12,yijing84wrote a review Aug 2016,"Our first impression for the room wasn't that good because of the old cigarette smell at the room entrance (we booked a non-smoking room), probably left by previous guests. We complained to the bellboy and he suggested us to open the door at the balcony to vent the air. It got much better afterwards so we didn't want to go through all the hassle to change the room. Well...we didn't smell much of it over the bedroom, so that was not a big deal.Apart from that, the hotel is excellent. Big room with huge bed and spacious toilet. The pool area is excellent with plenty of sun chairs. All the staffs are friendly and helpful. The location is good, right next to the beach. We swam in the sea everyday and came back to relax on the sun chairs by the pool.They offer good selections for the breakfast. However, the menu was the same throughout our entire 5-nights-stay, so we got a little bored after a few days. They also have a very good restaurant for lunch by the pool. I love the grilled sea bass that I had. The burger was a little dry, so I would recommend you to try the grilled seafood. The price was reasonable.",Aug,2016,Aug 2016,2016-08-01,2016,4
Natura Algarve Club,Lisa j,0,Lisa jwrote a review Apr 2023,Brilliant value for moneyIn a perfect placeSo friendly and helpfulClean and well equipped roomsGood overallI've been 4 times and will returnHome from homeI love it thereSunbathe round the pool all day and out at nightNear the strip and short taxi to old townHas a supermarket at the top of the road or a Aldi ten mins walk away,Apr,2023,Apr 2023,2023-04-01,2023,5
Muthu Clube Praia Da Oura,MrAlan07,56,MrAlan07wrote a review May 2024,"The Jet2 staff,flights and transfers were brilliant.I would have given 5 stars ,but reason I gave three stars was no reflection on Jet2 but reason was the all inclusive at Club Praia Da Oura was a very poor standard.The buffet food was just warm verging on cold.There was no bottled water.The grill restaurant food was cold and dry.When I returned home I ended up in hospital with food/machine water poisoning and had a stomach infection.This would not put me off booking with Jet2 again but would never go all inclusive again in Club Praia Da Oura totally disgusting.",May,2024,May 2024,2024-05-01,2024,3
Crowne Plaza Vilamoura,m01986,0,m01986wrote a review Jul 2015,"Overall a very clean, spacious hotel with nice sized rooms. Location is great as it is about 20 minutes from Faro Airport, a short walk to the Main Marina which has so many lovely places to eat and drink and a couple minutes walk to the beautiful beaches.The rooms have a spacious bathroom, nice comfy beds and a private balcony to sit and relax. We stayed on the 11th floor so nice and quiet.Breakfast buffet ad a good choice, the only compliant I have is that the water is not hot enough for teas and coffees so make sure you ask for extra hot water if you like a hot beverage with your breakfast.I thought the chefs really catered excellently for my brother in law who has a gluten and dairy free diet and he was very happy with the dishes they cooked for him.Spa is nice but you do have to pay a fee to use even though you are staing in the hotel.Like most pools the loungers get taken very quickly by 7am! But there are other areas around the pool to sunbathe.Overall a fantastic family break with good facilities and friendly staff.I would definitely come back to Vilamoura.",Jul,2015,Jul 2015,2015-07-01,2015,4
Crowne Plaza Vilamoura,Tracey M,122,Tracey Mwrote a review Oct 2014,Stayed 5 nights on half board option. Evening meal only average could have been hotter. Hotel room very clean and comfortable. Could do with having 2 chairs on the balcony as my husband and I do like to sit out there at times but this was not possible. All staff were nice and friendly and reception area was bright and relaxing. Hotel only 5 mins walk from the marina which means that it is nice and quiet. Would stay there again.,Oct,2014,Oct 2014,2014-10-01,2014,3
Hotel Gat Rossio,baseballfamily,5,baseballfamilywrote a review Nov 2015,"Can't beat this location.  We arrived at night and Aerobus dropped us off within a block of the hotel.  It was enchanting to turn the corner and see the pedestrian walkway with the restaurants set up and people out for the evening.  The hotel is basic but clean and comfortable.  Only complaint was the bathroom - it could use an upgrade and there was no where to put your toiletries but water pressure was good.  You are within easy walking distance of everything but also have the train station, metro and trams steps away.  Breakfast was well done with fresh squeezed orange juice, fresh bread, good coffee.  Only lacking in fresh fruit.",Nov,2015,Nov 2015,2015-11-01,2015,4
Cabanas da Viscondessa,JS3Travel,33,JS3Travelwrote a review Aug 2022,"We booked for a family group of 7 including 3 different generations right down to under 2 years old... A tall order to find accommodations that would be all things to all people. This spot was fantastic. One cabin accommodated us similar to a duplex where the other unit was a short walk away and was perfect for o family of 3. I have been to many islands over 4 visits and I can say this property is like no other! If you want to experience a forested hillside with million dollar views and a true \"island vibe\" this is your place.We booked rental cars to offset the 15 minute drive to the populated zones and found incredible balance of peace and convenient location by doing so. The onsite dining was great, but is the only walkable food option. In exchange, you enjoy true peace, quiet, star gazing, birds, trees, flowers and those amazing vistasOur journey to get to the Cabinas was full of drama with a delayed flight, a diverted flight and a surprise ferry boat needed to arrive about 24 hours later than expected and will no baggage... \"No problem, we will note your challenge and look forward to seeing you\" was the response. The staff helped us retrieve our bags, made sure we had some dinner (even though food service was closed at that particular time) and made our group feel comfortable. While none of our travel issue had anything to do with the property, the staff was empathetic and helpful.The vibe here is relaxed and professional. It's an eco-resort without pretentious flare and fabulous air conditioning if you need it. Management has embraced a stewardship and respect for the natural property and the island in general that felt genuine and inviting.Our whole group only had one complaint... our travel issues left is one day short at the property and we hated to hated to leave!This is a prime location for nature lovers, photographers, peace-seekers, or anyone who wants the booked property to be a big part of the Sao Jorge enjoyment experience. Treat this as 1-2 days of exploration for maximum enjoyment because if you treat this location simply as a staging point to go to other spots on the island, you are missing a big part of the value.The cabins are fantastic and more like a modern eco-spa than we imagined. For extra points, grab some provisions from the local market in Velas and take advantage of the full kitchen and private deck in your unit.We would 100% return and plan days just to soak in the property.",Aug,2022,Aug 2022,2022-08-01,2022,5
Hotel Albergaria Dias,Merle L,39,Merle Lwrote a review Jul 2016,"I can't remember how many times we have been back to this fabulous, friendly, fantastic and faultless hotel but here we are again.  Our arrival this time was even more friendly - hugs and kisses this time - so I think that everyone was pleased to see us?  It was delightful to see both Mr Dias snr and Mr Dias jnr again and they are still exceptionally proud of their hotel.  They pointed out all the spendid certificates that are filling up the walls in Reception and why not?I will not waste space by repeating what others have written because everything is just the same high standard so I will just give you an example of the help received.We celebrated our 49th Wedding Anniversary during our stay and Cecilia, on Reception, was a gem.My husband wanted to arrange some flowers and chocolates for the actual day and she organised him!  She organised the flower delivery for the correct day, explained where he could buy hand made chocolates and then she put them in the hotel's  fridge until they were required. On the actual morning, whilst we were at breakfast she went into action - the flowers and chocolates were delivered to our room - and rose petals were scattered on the carpet. What a wonderful surprize but typical of the kindness and service of this hotel.There will be changes soon as Mr Dias snr has bought the empty property at the bottom of the garden and will be transforming it into more accommodation once \"planning permission\" is granted.  We are sure that it too will be an excellent addition to this amazing hotel.Please book early and enjoy your stay - you will not be disapointed.",Jul,2016,Jul 2016,2016-07-01,2016,5
Canto de Luz,edward947,2,edward947wrote a review Nov 2023,"Prearrival information was very helpful.  The room was beautiful with lots of light from floor to ceiling windows.  We were in City 3.  The street was very busy, but with the double pane windows closed, the room was totally quiet.   The shower was one of the best in all of our travels.  Most importantly, the staff was very friendly and helpful.  We would definitely stay here again when in Porto.  If there is a downside, the hotel is up a steep hill, but of the charm of Porto, but if walking is a challenge, the hill might be an issue.",Nov,2023,Nov 2023,2023-11-01,2023,4
Vila GalÃ© Tavira,Jesterdej,36,Jesterdejwrote a review Jun 2012,"Nice and clean hotel, rooms look OK and somewhat above, the standard of 3 stars I would say. Very nice bathroom. Big nice outdoor pool. Great breakfast.",Jun,2012,Jun 2012,2012-06-01,2012,3
Bura Surfhouse,pdekoeyer,0,pdekoeyerwrote a review Jul 2017,"The term surfhouse is quite misleading as it is 20 mins walk from town beaches, and a 45 minute drive from surf beaches. The vibe is much more like a party hostel and none of the staff had any idea about surfing itself, rather were more interested in promoting party boats and nightlife.The hostel does not offer the surf transport/equipment or lessons, but sub contracts them out to another surf company and charges a commission for this. The surf is only suitable for beginners as they provide foam boards and go there in the middle of the day when the beaches are crowded. As an intermediate surfer this was quite frustrating.The staff were incredibly disorganised and too worried about partying themselves rather than doing their job. All activities are an extra cost. Rooms are hot and dirty, beds squeaky and there are not enough bathrooms.If you want to surf properly, rent a decent board in town then head to arrifana, aljezur or sagres.",Jul,2017,Jul 2017,2017-07-01,2017,2
Monte do Zeca,Agusbaile,11,Agusbailewrote a review Jun 2014,"My husband and I stayed in the Monte de Zeca for 3 nights.Great location, great food but simple, beautiful setting.We had an appartment with 2 rooms and a barbecue. It was very clean.We enjoyed getting fresh bread every morning at the door. The staff are very nice and helpful.The information book in the appartment was interesting.The only problem was that the bed was little bit small and not very confortable.The doors are small which means you can bang your head easily.",Jun,2014,Jun 2014,2014-06-01,2014,4
