hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Lisbon Marriott Hotel,Lincoln G,69,Lincoln Gwrote a review Sep 2016,"Despite it being a little out of the centre of the city the Marriott has all the amenities you would want, it is near public transport and being that little bit away from the hustle and bustle means you can feel relaxed here. Great staff, will help you and try to make your stay special.",Sep,2016,Sep 2016,2016-09-01,2016,4
PortoBay Liberdade,jcosta2022,1,jcosta2022wrote a review Oct 2022,Loved everything. Everyone at the hotel was so accommendating.Location was fantastic and we really enjoyed the rooftop bar. We would definitly come back and recommend this to our frieds. Thanks again for making our stay so special.,Oct,2022,Oct 2022,2022-10-01,2022,5
Casa Mitchell Apartments,John Carole B,32,John Carole Bwrote a review Feb 2015,We stayed here in September after reading the good reviews. Although the staff were very friendly and attentive the apartments themselves were very tatty and in need of refurbishment the furniture was tired and old . The towels were  in need of replacement and should not have been presented to guests to use . The pool area also was in need of urgent renovation . The location is good that said would not consider staying here again.,Feb,2015,Feb 2015,2015-02-01,2015,2
PortoBay Liberdade,Denis M,5,Denis Mwrote a review Jun 2015,"Our room was very well equipped with an excellent bed.  The bathroom was very well furnished.  We particularly liked the shower bath. Also the room was cleaned twice a day, which we found very useful as we had showers before going out in the evenings.  It was nice to return later to find that the room had been restored.  The location suited us.  We only did window shopping at the couture houses on the Avenida de Liberdade but the street where the hotel is  was had very little traffic. There was a problem with noise from building work across the road from the hotel.  It is best to ask for a room at the back.  We had a room at the back and we did not have any problem with noise.The staff on reception were cheerful and obliging.  The chairs and tables in front of the hotel were pleasant for an evening drink.  The bar does need to be screened off from the entrance and reception area to ensure more privacy for drinkers.Breakfasts were generally good.  We had dinner one evening at the hotel.  The food was tasty but we thought, a bit overpriced.We think that, with more experience, the staff should be excellent. They have a positive attitude and are doing their best,, but could do with more co-ordination",Jun,2015,Jun 2015,2015-06-01,2015,4
Lisbon Marriott Hotel,Anastasia G,19,Anastasia Gwrote a review Apr 2016,This hotel stands for its name! The best of al is the comfort of the beds! The combination of mattress and pillows i realy enjoied! The breakfast is also nice combining some local specialities with standard international buffet breakfast!,Apr,2016,Apr 2016,2016-04-01,2016,5
Lisbon Marriott Hotel,Sameh H,1,Sameh Hwrote a review Jun 2016,"As always expected from Marriott hotels. Great experience during my first visit to Lisbon. Makes me feel like home. Starts from the refreshing smell, room style and friendly staff. Breakfast buffet l was the biggest I've seen in a long time. Always use Marriott hotel back in the states. Can't stop talking but have to so I can continue my breakfast.",Jun,2016,Jun 2016,2016-06-01,2016,5
Luna Clube Oceano,Dream15721613140,0,Dream15721613140wrote a review Aug 2023,"Our room was very clean but is dated, in fact the whole hotel is due a massive upgrade. Staff were very pleasant.  Bar and restaurant were not open and staff member said it had not been open since COVID. A massive group of Brits turned up all men with a slap of beer at the pool, load music went on straight away, swearing and being very loud in general, they soon cleared the pool! Group of Dutch lads in apartment above our friends were very noisy and kept flicking cigarette ash on there balcony, they had a fight and one of them had to go to hospital.  Our friends changed rooms which was good.  Location though was perfect and hotel would be lovely with an up grade and no groups should be allowed to book.",Aug,2023,Aug 2023,2023-08-01,2023,3
Lisbon Marriott Hotel,sboheme09,20,sboheme09wrote a review Aug 2019,"My friend and I stayed here for 2 nights near the end of our trip to Portugal. It is close to the airport (10 min drive), but a bit far from the city center (20-25 min depending on traffic).The hotel itself is nice and the staff are all very kind and helpful. We stayed in a double room that was roomy and clean. The only complaint about our room was that the air conditioning unit was very loud when turned on, and our toilet button did get stuck for a while, but we fixed it.The hotel restaurant, Tapas and Tiles was very yummy. I’d definitely recommend it if you’re looking for some drinks and small bites.This hotel is fine to stay at for a night or two if you need to be close to the airport.",Aug,2019,Aug 2019,2019-08-01,2019,4
Lisbon Marriott Hotel,maertensyves,132,maertensyveswrote a review Jan 2017,It was a three day stay in this MariottI would say it s average for this kind of big hotelVery nice and helpful stafVery good foodRooms ok but old and would need a refreshPerfect for companies eventsThe very negative point was the real POOR internet accessGood facilities,Jan,2017,Jan 2017,2017-01-01,2017,3
Belmar Spa & Beach Resort,Moodbidri B,1,Moodbidri Bwrote a review Aug 2025,Great location... so near to the beach. A brilliant experience we had as a family. The apartment was great and well furnished. House keeping excellent. Staff very courteous.,Aug,2025,Aug 2025,2025-08-01,2025,5
Valverde Lisboa Hotel & Garden - Relais & Châteaux,Rafael L,0,Rafael Lwrote a review Jun 2015,"A gem in the heart of Lisbon, perfect in every way,from the room to the service to the beautiful little garden and pool.It started with a warm welcoming, continued with a unforgettable Fado night.Location right on the Avenida de Liberdade,the most busy and elegant boulevard in Lisbon,yet ,our room facing the boulevard was surprisingly quietThe staff is outstanding always with patience and smile as I said perfect in every way",Jun,2015,Jun 2015,2015-06-01,2015,5
Tivoli Carvoeiro Algarve Resort,joe_taylor90,0,joe_taylor90wrote a review Nov 2015,This was our second stay at this hotel on our first stay it was my birthday and the provided a cake unbeknown to us in our room on our return from  a day out.Can't praise this hotel enough when we returned after 3 years they recognized us and that we were members of discovery program.Superb location and excellent friendly staff and also aware of planned future upgrades of rooms will be exceptional when done,Nov,2015,Nov 2015,2015-11-01,2015,5
Saccharum,moddlane,5,moddlanewrote a review Apr 2017,"Everything very modern.  Super room, pristine but comfortable.  Comfy bed with fab pillows. Nice toiletries and efficient shower.  Excellent eating places in the hotel - which is in a very quite spot but with a lovely walk to the harbour and bars.  Shuttle to Funchal is easy from the hotel as are other visits by tour companies.  The greatest aspect of this hotel is the staff.  Quiet, friendly and super efficient.  Jose, Graziano and Brigida in Reception could not be more charming and helpful.  Also Alexandra and all the restaurant staff.  Overall and lovely, calm and restful hotel.",Apr,2017,Apr 2017,2017-04-01,2017,4
Royal Savoy Hotel,Marian U,91,Marian Uwrote a review Sep 2016,Wonderful hotel  brilliant hotel food exceptional and accommodation first class  friendly staff nice to be back a the Savoy fab location in the middle of Funchal. September is a nice time to be in Madeira climate is great not to hot with not to cold evenings,Sep,2016,Sep 2016,2016-09-01,2016,5
Tivoli Kopke Porto Gaia Hotel,Melanie N,0,Melanie Nwrote a review Aug 2025,"A great hotel in a great location with great views and with an added bonus of a pool area with sunbeds (which we found were available throughout the day!) to relax after a busy time exploring the city.  We particularly liked the idea the pool staff ensured the sunbeds were quickly tidied with new towels placed for use as soon as they became available! Friendly efficient staff throughout, great food, service and atmosphere.  The hotel is set on the quieter side of the river but within walking distance of the town. Well worth a stay.",Aug,2025,Aug 2025,2025-08-01,2025,5
Tivoli Carvoeiro Algarve Resort,volkers52,0,volkers52wrote a review Jul 2016,"From the first til the last day we enjoyed our Holidays. I misset a good animation and the program in the evening have to be better. I am sure,  that we will come back sometimes.The dinner was very good too but wie did'nt have half Pension. What a pity. In \"grotto\" I will suggest, that you Play more portugues music or Radio. I' m not a friend from chill out Music.The result: good Hotel in a very good Place in a perfect town.",Jul,2016,Jul 2016,2016-07-01,2016,3
Royal Savoy Hotel,Nigel M,18,Nigel Mwrote a review Apr 2015,"This was my second visit to the hotel and only two words are necessary to summarize my stay here. It was \"absolutely fabulous!\" (The same two words apply to my first visit).  I don't think anything more needs to be said. Although I have stated that this a trendy hotel, my version of trendy is that it is very well furnished, roomy and comfortable, and with loads of amenities, it attracts guests of all age ranges. Details on the hotel web site will tell you about wifi. I'm afraid I cannot give an opinion on this facility as I did not take a computer with me!!",Apr,2015,Apr 2015,2015-04-01,2015,5
Saccharum,HistoryKJ,40,HistoryKJwrote a review Feb 2018,"This hotel is in a quieter area of Madeira but it has amazing views and facilities. The staff are very friendly and helpful especially Joe the doorman. He is a veritable mine  of information for everything!Our room was sea facing and very well appointed. It is worth paying a little extra for this. The open shower was not a problem for us, but I understand how  this might not suit everyone. The beds were very comfortable and luxurious to sleep in. We had a balcony with a view of the beach bar and the swimming area. The air conditioning was very efficient and quiet.We booked bed and breakfast but did purchase one of the meal packages so we ate in the hotel for  some meals. The rest of the time we ate at the local Italian restaurant which we loved! The choice for breakfast was plentiful with eggs cooked to order to your liking as well as pancakes. There was an abundance of fruit and meats and breads to choose from as well.The infinity pool was great to relax in and to swim in leisurely. There were plenty of sun beds with parasols for everyone . We liked the upper deck under the banana tree!We also enjoyed the nightly live music in the cocktail bar where you could watch the sunset whilst listening to music and sipping on a cocktail.This was a very relaxing holiday in a lovely hotel in a smaller and quieter part of the island. The hotel did run buses at a charge into Funchal and to local areas of interest.If you want some luxury whilst relaxing then I would recommend this hotel to you.",Feb,2018,Feb 2018,2018-02-01,2018,4
Saccharum,Kieran M,0,Kieran Mwrote a review Feb 2023,"Don’t hesitate to book Saccharum Calheta. It’s a fabulous hotel with amazing staff. Thank you all for making our stay so wonderful, the whole team from Sky bar, Reception, restaurant, sweet treat at night time to front door, Diogo for his recommendations. Truly excellent stay. We will come back soon",Feb,2023,Feb 2023,2023-02-01,2023,5
Tivoli Carvoeiro Algarve Resort,Philip T,5,Philip Twrote a review Nov 2015,Large comfortable room with all amenities and a view to die for.Extremely quiet in late November but facilities still available.Great breakfast served on a sunny terrace. Conveniently located to walk into village.,Nov,2015,Nov 2015,2015-11-01,2015,4
Royal Savoy Hotel,alysonpet,125,alysonpetwrote a review Aug 2011,Just returned from the Savoy where I holidayed with 10 family members.  The ages ranged from 15 to 80 and we all had a super time.The setting and service are second to none - especially Fatima on reception who is most helpful and Bruno in the bar.We are going to return again next year.,Aug,2011,Aug 2011,2011-08-01,2011,2
Saccharum,PJ_Jain,79,PJ_Jainwrote a review Feb 2022,"I had an amazing week at Saccharum - lovely hotel, setting and facilities, and helped my some GREAT weather.  I went for the Premium experience, which was worth it.  I was really disappointed at the check-in and check-out experience however, as to get my 25 euro credit, I needed to get a card on arrival.  I was not informed about this when asked, so one to watch out for.  The check-out experience was a disappointing end to the hols - the member of staff was rude, and felt very disjoint to the rest of my experience during the week.",Feb,2022,Feb 2022,2022-02-01,2022,2
Palacete Real Companhia do Cacau,Maria Goncalves,152,Maria Goncalveswrote a review Oct 2016,"The building, seen from the outside, made me think of a strict interior, without soul or human heat.  But when the owner opens the door and smiles, you understand that you will find a place where you will feel like home, a magical place, full of treats that you only expect to find among family or friends. And this feeling is reinforced when you are offered a free snack, consisting of delicious and homemade scones, jam, cheese, tapas and a spetecular and chilled white wine from the region. What a reception!Onother great surprise was the suite upgrade. We booked a certain suite (that was very nice and cosy) but we were offered an other suite, much bigger and better located (near the swimming pool).An experience that we will repeat.Outstanding decoration and restauration!",Oct,2016,Oct 2016,2016-10-01,2016,5
Pestana Viking,Anders F,0,Anders Fwrote a review Feb 2020,"Everything from good to excellent, except the bathroom. Needed a thorough cleaning from mould and dust in the ceiling...Nice staff, excellent food. Outstanding location and views. We will return, this was our second staty at this hotel and there will be more...",Feb,2020,Feb 2020,2020-02-01,2020,2
Quinta do Furão,Roberto Passos,29,Roberto Passoswrote a review Feb 2021,"Great hotel to stay with your family, wonderful staff, great conditions, top traditional food, breathtaking landscape !!! don´t miss the opportunity to find this treasure!!Thank you for the hospitality",Feb,2021,Feb 2021,2021-02-01,2021,5
Crowne Plaza Vilamoura,Niki T,9,Niki Twrote a review Jun 2015,"Myself and my Partner stayed here last August and following a nice few days, thought we would bring my 5 year old Son back in June this year- we wish we hadn't. Wow, what a different experience we had as a family...As a family of 3, we booked a 'Family Room'. At the time of booking we also had to specify our Sons age which you would then assume would be taken into consideration when allocating your room... No such luck.Before being shown to our room, the Receptionist advised that they had not added a bed to the room for my five year old and we should see whether the sofa would suffice. Not ideal I thought, but open minded, again assumed it would be a sofa bed atleast. Wrong...My first 'note' was that were on the 11th floor. That in esscence didn't bother me, but thought it odd that family rooms were at the top of the hotel. Upon entering the room, it was laid out over two floors, ie - living/dining area downstarirs, bedroom upstairs. The sofa, was indeed just that - a leatherette sofa. No additional bedding, pillows etc.So, their expectation was that we would let our Son sleep downstairs, on a sofa in the livingroom on the 11TH FLOOR with a patio door that isn't lockable?! Absolutely no way! Also, less importantly, if my Son were to go to 'bed' before us, effectively that would mean that we wouldn't have use of the Living/Dining area in order to let him sleep.We called Receptionist and explained that we needed a bed. In the meantime, we also noticed that there was no bath - showers only, again not ideal for a 'family room' with small children. In addition, there were no tea/coffee facilities, which we were later advised only come as standard in a Superior Room (which we had)/?!The bed arrived some time later by two nice Ladies who attempted to errect it in the Living area!? We expalined absolutely not and they weren.t sure what to do - they couldn't get the bed up the stairs. They then asked for help to get the bed upstairs and after a short time, they managed to get the bed up there - although it did make for an extremely tight squeeze.We spoke to the Front of House the next day who were totally disinterested in our complaint... Weknew we were wasting our time!Later that day, we went to the Kids Pool/Play Area. My Son had made friends with another little boy and I had got chatting to the little boys Mum who was 7 months pregnant. When she walked over to the side of the kids pool to call her little boy over, the 'edging' of the pool collapsed from under her!!! She had huge swelling/bruising to  her leg, but just kept saying how thankful she was that it was her and not one of the kids!It took 2 days for the pool to be repaired and moreso, the Management Team did very little in the way of making sure that she was ok - even advising that they don't have an 'accident book', and therefore couldn't log the accident. One of the Maintenance team said that the pools were checked a few MONTHS beforehand and were only checked sporadically!Overall, extremely disappointed and wouldn't go back again.",Jun,2015,Jun 2015,2015-06-01,2015,2
Hotel Convento de Sao Paulo,PAMPB,124,PAMPBwrote a review Aug 2023,"Contrary to the saying that we shouldn't return to the places where we were happy, we returned to this magical place for the 4th or 5th time!The monumental building continues to be rehabilitated slowly but with great taste. The comfort of the room where we stayed (131), although not super-luxury, was very pleasant, spacious and comfortable. All that remains is to remove the “rain” from the television…:-) and, for safety for the elderly, a support to get in and out of the bathtub.Breakfast is very good, with good variety and quality.The restaurant was a beautiful surprise - it will be evaluated in “restaurants - O ermita”.Less good was the service at the pool bar, not because of the quality of the service, but because of the delay and disorganization, I believe due to the inexperience of the “novices”, despite the unstoppable effort of the responsible “friar” João!In addition to the physical beauty of this place, we must praise the excellent spirit, efficiency and friendliness of the entire hotel team, who “sing” almost in unison in Alentejo! How great it is to be welcomed in Serra da Ossa by young and dynamic local people! A big thank you Maria, Rita, João and Fàbio - they were the ones I dealt with the most.This stay was the exception that confirms the rule: we were very happy and… we will be back!",Aug,2023,Aug 2023,2023-08-01,2023,4
Noah Surf House,bilbao40,22,bilbao40wrote a review Oct 2023,"When Noahsurfhouse opened, I was a real fan of everything Noah. The hotel, the concept, the aesthetics, the food, the service.... so much so that I have sent many friends to this hotel. I myself tried to return in 2020 but due to the pandemic I couldn't, I had to cancel my reservation and went to Areias do Seixo.I made many people go, there was even a meeting of senior European managers thanks to my recommendation in areas of the sixties.This year I returned to the hotel, I booked about six nights. The change was impressive.Upon arrival they gave you a surf poncho and a bottle to refill water. The bottles were already gnawed and it was not very attractive to drink from.The concept of the hotel has changed, they exploit the rooftop for people from outside the hotel and it is filled with people who use the services that were set up for hotel guests. A rooftop with many people in attendance for which a door-to-door toilet is available with a room that charges 400 euros per night. The noise and the smell......The kindness of people like Pedro (a waiter who was at the beginning and who later was at Areias do seixo) has disappeared. Not sincerely friendly people.....I could go on with many things that disappointed me but the worst was a dinner in which they had 1 hour and 40 minutes to serve us something. We saw that people were coming from abroad and they were served before..... at first we took it patiently, cool, relaxed..... but it was unacceptable that when we told the person in charge... the only thing he said\"The times have not been optimal\" like...... when what he had to do was apologize and have attention. They received no attention at all.We decided to leave the hotel earlier than planned, paying for the entire stay. Friends of mine had booked for September and obviously I told them about my experience.I wrote an email explaining the same thing I just told.....and,,,,In short, \"It's not what it used to be\" was wonderful before, now absolutely disappointing. A shame.",Oct,2023,Oct 2023,2023-10-01,2023,2
Pedras do Mar Resort & Spa,PimDutch,50,PimDutchwrote a review Oct 2022,"Great value for money hotel, with nice, spacious and clean rooms and large twin beds. Daily maid service. Can recommend to pay a little extra for sea view rooms! We loved the sounds of the sea and crickets at night (we slept with the door open).We stayed here in October and it was really quiet during the day at the pool and at night as well. In the morning breakfast was a little crowded but with lots of options. Also loved the pools and wellness (sauna and Turkish bath free of charge).Tip: hike along the seaside from the hotel, absolutely stunning views there!",Oct,2022,Oct 2022,2022-10-01,2022,5
Hotel Gat Rossio,Voyage80600,1,Voyage80600wrote a review May 2024,"Our hotel stay was very enjoyable. Great staff, comfortable beds, good breakfast and a very central location.  Our room was basic but clean and comfortable. Good shower.  Some noise in the morning as the adjacent restaurants cleaning staff went to work but this did not spoil our stay.  Front desk was ever so helpful including storing our bags before and after.",May,2024,May 2024,2024-05-01,2024,4
Hotel Gat Rossio,Courtney D,65,Courtney Dwrote a review Mar 2016,My husband and I stayed at Hotel Gat Rossio this past March for 2 nights. We booked here after staying at their sister hotel in Berlin (Hotel Gat Point Charlie).  This hotel has a great location - nearly directly beside Rossio train station and is close to everything you want to see in Lisbon! Especially Fabrica Da Nata where you can get delicious and warm Pasteis Da Nata!We really enjoyed staying here - the room was very modern and mostly comfortable. My only complaint would be the sheets (which weren't very soft - a bit scratchy) and the mattress (quite firm). Other than that everything was great. The included continental breakfast could be improved upon - but in general was pretty good.I would definitely stay here again though.,Mar,2016,Mar 2016,2016-03-01,2016,4
