hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
PortoBay Serra Golf,Inga I,0,Inga Iwrote a review Feb 2025,"I really enjoyed staying here. It is a small boutique hotel, excellent breakfast  Pleasant helpful staff but it is high up so you do need a car. Driving in Madeira is not as scary as I was made to believe but you do need to be a confident driver. The hotel has a small pool and gym, and there are no lifts . It was perfect as a base for me to get out and about to see the Island",Feb,2025,Feb 2025,2025-02-01,2025,4
1908 Lisboa Hotel,Nataliya B,2,Nataliya Bwrote a review Sep 2020,"This hotel is amazing in all possible senses. Starting from the well accomodated and nicely designed rooms with welcome sweets as well as very friendly and helpfull staff, welcome drinks, very tastefull breakfast and the very picturesque view  from the room. I will come for sure again.",Sep,2020,Sep 2020,2020-09-01,2020,5
Monte Joao Roupeiro,Monalisa1969,67,Monalisa1969wrote a review May 2025,"Another year, more fantastic holidays!!!The Monte João Roupeiro continues the place where we want to be, where we feel at home, where we are welcomed!!!And from year to year, always some innovation for the well-being of those looking for one of the most idyllic places where one can want to be and enjoy an unforgettable holiday.Thank you again to Mr Gregorio and D. Lurdes, as well as to your entire team!!! See you soon. Kiss and hug!",May,2025,May 2025,2025-05-01,2025,5
Hotel Madeira,Minniebet,37,Minniebetwrote a review Oct 2024,"Great location within walking distance of the center, nice and functional room. Beautiful rooftop area with swimming pool, sun loungers and bar. Good breakfast with variety of sweet and savory. It is an excellent base for visiting the city and its surroundings.",Oct,2024,Oct 2024,2024-10-01,2024,5
Lisbon Destination Hostel,looseleafnz,0,looseleafnzwrote a review May 2015,"I get why this place is so highly rated as a hostel, the facilities are a definite step up from the standard however I booked a private room and my experience was poor.I am easy to please all I really need is a decent bed, a decent shower and wi-fi.  Lisbon Destination Hostel fails in two of the three areas.Their pillows are cheap, worn and well past their use by date.  They offer virtually no support and left me with a sore neck after a couple of nights.The upstairs shower takes a long time to get hot water.  There are signs all around about how eco-friendly they are but I don't know how eco being forced to run the shower for five minutes before it warms up.All the above would result in a mediocre score from me but unfortunately what drops the score further were the staff...It turns out that alot of the staff are volunteers (doing it for free board etc.) so it isn't the most professional operation but that's OK.What isn't OK was one of the girls who was a complete b....  err.. I mean she wasn't a very nice person.Also I needed to check out early in order to catch a train.  The reception desk is meant to be 24/7 but I was forced to spend 10 minutes hunting down the person who was meant to be on duty but had gone to sleep in one of the side rooms instead.  I nearly missed the train because of that.  I wasn't the only person affected -there was a group of girls locked out because there was no one around to \"buzz\" them in.The location is great and the facilities (apart from the shower) are great but the rest of it is not worth the hassle.  There are better options out there for the same money.",May,2015,May 2015,2015-05-01,2015,2
Palacio Vila Flor,Bud33eboy,27,Bud33eboywrote a review Nov 2016,"This is a B&B in Alfama district of Lisbon. The office staff are friendly and helpful.It is a great location for discovering Fado in all the nooks and crannies of Alfama. It is an easy walk to the Lisbon Square and a host of good restaurants. It is also an easy walk to the train station. The rooms are small. We happened to get one on the top floor which required navigating a steep ladder like staircase. The door was only about 5' high and after you whack your head half a dozen times you learn to duck. We shared 2 bathrooms with 3 other rooms which meant getting dressed,whacking your head, navigating the staircase to the floor below then whacking your head on the way back for those middle of the night pees. Breakfast was included but nothing special. The price was right and worth the price. Hotels in Alfama are not abundant. We stayed 2 nights and that was about right.",Nov,2016,Nov 2016,2016-11-01,2016,4
"Pine Cliffs Ocean Suites, A Luxury Collection Resort & Spa",JDLChester,34,JDLChesterwrote a review Jul 2019,"We visited the Pine cliffs resort in April 2018 during the Easter holidays with our children aged 7 and 1.On entering the resort there was a lot of building work going on but when we reached the ocean suites this building was away from the building site. The ocean suites building is lovely. From the beautiful flower displays on entering everything is just so. Check in was easy and quick but it was very quiet. Our room was a 2 bedroom suite with a lounge area in between the two bedrooms. This meant we had plenty of space and somewhere to chill in the evenings when the children went to bed.The appliances and kitchen were pretty much brand new with cooker, fridge/ freezer, dishwasher etc. The bedrooms were very modern, spacious and luxurious with main bedroom having an open plan bathroom and a free standing bath.The suite/ room is still one of the nicest we have ever stayed in. The complex is nicely set out but it is a bit of a trek if you have toddlers or babies down the steps to the beach. It was only April so not too warm but I can imagine in July it would be a challenge juggling a baby/ toddler and bags etc in the heat.The pools were too cool to use this early in the year so we used the indoor one.We ate in most of the restaurants but not all of them were open early in the Easter holidays. The whole complex was very quiet which gave it a slight odd feeling. I think when it got busier during the last 2 days of our holiday it gave it more of an atmosphere as more restaurants and shops etc were opening.For self catering there is a supermarket across the road with everything you may need. If you have a hire car ( would definitely recommend) there are plenty of Aldi and Lidl stores around too for food etc. Everything else out side the resort looks a bit run down but we found this with a few areas in Portugal as you’d expect with the financial status of the country.Overall I think the resort would be better during slightly busier times when everything is open and there will be more staff on during meal times to provide a speedier service in restaurants.The rooms were amazing though and we enjoyed our stay.",Jul,2019,Jul 2019,2019-07-01,2019,4
Valverde Lisboa Hotel & Garden - Relais & Châteaux,186338Denise,50,186338Denisewrote a review Oct 2015,"We stayed recently in room 303 in this lovely hotel, we booked it after reading the excellent reviews on tripadvisor. The hotel is centrally located in a beautiful tree lined avenue. Our room was nicely appointed and spotlessly clean, very quiet too. The breakfasts were wonderful with a good variety of fresh fruits, meats, cheeses and delicious pastries. Freshly squeezed orange juice too. We ate one lunch and two dinners in the restaurant, all of which were excellent and reasonably priced. The hotel also has a small heated swimming pool in a pretty courtyard, a very nice bonus for a city hotel. The staff at the hotel were so friendly and helpful, going above and beyond to make sure guests are looked after. We had a fantastic time and would recommend without hesitation. Thank you Valverde hotel for making my Birthday special.",Oct,2015,Oct 2015,2015-10-01,2015,5
Vila Galé Albacora,Malandpam,46,Malandpamwrote a review Oct 2013,"We stayed for one week All Inclusive towards the end of September and really enjoyed our holiday.We paid the supplement for a River View and are pleased we did, our room was lovely and we really enjoyed watching the boats come and go. The hotel is very nice, quiet and atmospheric with a real feel for the history and tradition of the area. We liked the peace and beauty of being out of town but it was lovely to visit Tavira too, it has a very traditional and welcoming atmosphere.We found everyone very friendly, staff were excellent and we absolutely loved the a la carte dinner which was part of our All Inclusive package.On the negative side:We did find some of the buffet food could be disappointing, what should have been served hot had often gone cold, but we still managed to find something nice to eat everyday.An onsite shop would be useful - there must have been one in the past but it seemed to have been replaced by a bike hire shop that was never open so there was nowhere to buy the little essentials, newpapers, sun creams etc.Towards the end of our holidays the outside bar/snack bar closed, and the beach boats stopped running, which was a shame.  If going again we would go a little earlier in the year to take full advantage of these two amenities.",Oct,2013,Oct 2013,2013-10-01,2013,4
Algarve Surf Hostel - Lagos,Victoria B,0,Victoria Bwrote a review Aug 2013,"Firsty I can already tell you that I can't describe all the love, care and fun we got at this hostel. This started as soon as I entered the front gate. The people of the hostel were just having one of there famous friday night bbqs and we got invited right away. In a few minutes we felt us more  welcome than we ever did in another hostel. The staff of this hostel (Wendy, Tanya and Dexter) is definately the key to the succes. They'll do everything to give you the best Lagosexperience you can imagine. They took us to most of the bars and some restaurants, made the nicest breakfast, did some great cooking, had some great drunken nights with us and became real friends.The rooms in the hostel are very clean and some even have their own bathroom. The other facilities of the hostel are also great, they have a nice pool area, pingpongtable and some nice 'chill' areas. Everything is very clean and nice refurbished.The hostel just offers everything for any kind of tourist, if you either come with a big group or by yourself, I'm sure you'll have the best time in the Algarve surf hostel.Can't wait to go back and see ya's in AMSTERDAM!!!! xxxxx Victoria",Aug,2013,Aug 2013,2013-08-01,2013,5
Luna Clube Oceano,Bob C,6,Bob Cwrote a review Apr 2017,"The location is great if you enjoy walking.  We do so loved being half way (15 minutes walk) from the Strip and Old Town.  Clean and kept that way, helpful pleasant staff, The pool is not heated so chilly for swimming in March but acceptable.  One problem is lighting in the units, not adequate.  Another is the couch in the units (a hide-a-bed) is like a brick to sit on, very uncomfortable.  The pool area is nice, as is the bar, restaurant area and upper deck and hot tub location.  The price is OK.",Apr,2017,Apr 2017,2017-04-01,2017,3
"Reid's Palace, A Belmond Hotel, Madeira",Tom P,6,Tom Pwrote a review Sep 2024,The most relaxing place on the planet.we will be back again and again to spend time in our favourite hotel with its wonderful staff.,Sep,2024,Sep 2024,2024-09-01,2024,5
Luna Clube Oceano,John Mc,20,John Mcwrote a review Jul 2022,"Pool is absolutely disgustingHasn't been cleaned in peak season.This hotel has potential, if they would just up their game with the smaller details.Had to move rooms as air con not working.  Packed up to move and went to the new room.    It had not been cleaned and bed clothes lying from previous guests",Jul,2022,Jul 2022,2022-07-01,2022,1
Lisbon Marriott Hotel,Grace M,0,Grace Mwrote a review Jun 2016,Amazing hotel food was delicious facilities were great and the staff were fantastic. Will be coming back very soon as I thoroughly enjoyed my stay. I wish to thank every single person that contributed,Jun,2016,Jun 2016,2016-06-01,2016,5
Hyatt Regency Lisbon,Diego O,0,Diego Owrote a review Oct 2024,"What an outstanding stay we had at Hyatt Regency Lisbon! From the moment we stepped in, the hotel felt like a home away from home, radiating warmth and style at every corner. The rooms were spacious, impeccably clean, and full of thoughtful amenities that made our stay ultra-comfortable.I have to give a special shoutout to the reception team, especially for their service late at night. We arrived much later than expected, exhausted from our travels, but the night staff was incredibly welcoming and attentive. They went above and beyond, checking us in quickly and making sure we had everything we needed for a smooth start to our stay.Throughout our stay, every member of the staff was friendly and eager to help, whether it was for restaurant recommendations, directions, or just a friendly chat.If you’re looking for a place where service, comfort, and kindness come together beautifully, don’t miss out on Hyatt Regency Lisbon. We’ll definitely be back! 🌙🛏️✨",Oct,2024,Oct 2024,2024-10-01,2024,5
Luna Clube Oceano,Derekcgb,6,Derekcgbwrote a review Jun 2012,"Just back from 2 weeks in Clube Oceano.  The one bedroom apartment had a large lounge with an enormous couch and a good sized balcony.  All rooms face the pool. We decided against a studio as they are half below pool level and lack privacy.  The difference in price was small.  Although the flat was kitted out for self catering we didn't even boil water so can't comment on the kitchen but there was a cooker, microwave, toaster and coffee maker with crockery & cuttlery.  We made full use of the fridge. As others have said some furniture & fittings look rather tired but everything worked and we were comfortable.  Daily cleaning, exept Sunday, and frequent towel changes.  My bed was made perfectly each day.  No charge for air conditioning and there's a sturdy safe in the bedroom.  I think I paid €30.00 + €15 returnable deposit on the key for 2 weeks.  There are 2 liftes.Reception staff all helpful & friendly & spoke English.  The pool and pool bar are operated by another company so you can't take your own food and drink to the pool but their prices are reasonable.About a 15 minute walk into the old town up & down hill. Taxi prices to and from the old town are reasonable, around €5.00 including a tip.  A bit farther to the new town and \"strip\".People with walking problems might find the hill back up from the beach a challenge, it's not long but quite steep.  Hills are a fact of life in Albufeira.  Hard to avoid them.Altogether a comfortable 2 weeks.",Jun,2012,Jun 2012,2012-06-01,2012,4
Casa Mitchell Apartments,Kerry G,0,Kerry Gwrote a review Feb 2025,Stated sofa bed and picture shows sofa bed but it was a put up bed that was broken.  Changed it but the mattress was disgusting!! No air conditioning in the living/ kitchenette area.  Only one chair to sit on if wanting to watch TV. Very dated and in need of modernisation.  But on a plus not far from beech and shops. Friendly helpful run business.,Feb,2025,Feb 2025,2025-02-01,2025,2
Royal Savoy Hotel,Christopher S,45,Christopher Swrote a review Mar 2016,"We came here last year and have not been disappointed with our return trip, the staff are great, many of them from last year, always a good sign, and they are always so friendly and obliging. The room was comfortable and well looked after by the chambermaid with a turn down service which you don't often find these days. Breakfast always has a great choice, one of the best we have found and the meals we had there delicious and fresh. We went to the Murder Mystery dinner and enjoyed it thouroughly. Jus one loiter thing, last year's gourmet dinner was so fantastic we missed it this year so perhaps when we return it might be back?",Mar,2016,Mar 2016,2016-03-01,2016,4
Pateo Lisbon Lounge Suites,Ana C,1,Ana Cwrote a review Feb 2016,It is a new and spacious apartment with all the amenities you can ask for... Great decoration and really clean. You get fresh bread in the morning and all the privacy you may need. The parking space is useful because it is not easy to find a place outside.I'll be back for sure!,Feb,2016,Feb 2016,2016-02-01,2016,5
Tivoli Carvoeiro Algarve Resort,konradk858,0,konradk858wrote a review Sep 2016,Hotel Tivoli was good option for couples and for the rest. The ocean view was excellent and we were very happy to see that. The staff was very helpful and nice. Massage on the top of cliff  was very relaxing. We had a wonderful time.,Sep,2016,Sep 2016,2016-09-01,2016,5
"Reid's Palace, A Belmond Hotel, Madeira",Angela B,60,Angela Bwrote a review May 2023,What an experience! A lovely afternoon tea on a terrace balcony overlooking the bay. The staff were so attentive and couldn’t do enough to please us. Gorgeous food and we were able to get more sandwiches and scones. This was one of the highlights of our holiday and would thoroughly recommend.,May,2023,May 2023,2023-05-01,2023,5
Saccharum,Diego,2,Diegowrote a review Sep 2021,"No music by any of the pools is a huge fail, I can understand having a peaceful pool at a hotel pool but when you have 5 pools with zero atmosphere at every pool the experience becomes awkward. The buffet dinner was questionable to say the least, I’d recommend you eat out. I had a burger from the bar by the pool, was hugely overpriced and probably the worst burger I’d eaten In my entire life. Hopefully they start catering for paying customers rather than living in the ignorance of being attached to the savoy group, I found the female staff very helpful and friendly but the male staff were polar opposites moody ignorant and arrogant. Personally I’d never go back as I like to get what I pay for. This hotel is not cheap however they have a cheap mentality and should respect customers needs and wishes more than they do. If you can, find somewhere else.",Sep,2021,Sep 2021,2021-09-01,2021,1
Royal Savoy Hotel,Andy W,6,Andy Wwrote a review Jul 2012,"We own an apartment in this complex and come here every 2 years. The hotel has great facilities and the staff are always helpful. Funchal has good restaurants and there are plenty of things to do. Lavada walks are of varying difficulty and the scenery is spectacular.Almost all taxi drivers speak excellent english and will arrange to take you on a guided tour of the island for a sensible price, especially if there are 4 of you. Overall areally great place to stay.",Jul,2012,Jul 2012,2012-07-01,2012,5
Hilton Garden Inn Évora,Jairaj Singh Sengar,281,Jairaj Singh Sengarwrote a review Aug 2025,It was a one night stay. Forst of all location is very good that is walking distance from monuments.  Room is big with a soft bed. Shower and WC are seperated  with asl sink in the room. Noth yra n coffee makers. Nice swimming pool  not so deep. Breakfast also good.,Aug,2025,Aug 2025,2025-08-01,2025,4
Royal Savoy Hotel,Storyteller50915,14,Storyteller50915wrote a review Nov 2018,"Still the wonderfully enjoyable holiday as ever. Food & service in the dining room excellent especially with Miguel at the helm. Bruno, Georgiou & co continue to entertain at the bar. We so enjoyed the bar on the 8th floor the night of the Murder Mystery. Do try the Soire if available on your holiday. Can’t wait till next visit! Thank you for looking after us so well.",Nov,2018,Nov 2018,2018-11-01,2018,5
"Reid's Palace, A Belmond Hotel, Madeira",swilliams330,26,swilliams330wrote a review Sep 2018,"This was our second stay at Reid's, a visit chosen to celebrate my husband's birthday. From the moment we arrived, we felt warmly welcomed and were treated with genuine care and skilled service by all staff whom we encountered. Rarely is any hotel so consistently fine in the quality of its service--from reception and concierge, bellman, housekeeping, food and bar service, pool and ocean swimming staff--every person we met exhibited professional skill and true hospitality. The staff ultimately make a hotel experience outstanding, and because the guests, as well as the building and furnishings of Reid's Palace are so well-cared for, one's stay is very relaxing and pleasant in every way. Our dining experience at William (the Michelin-starred restaurant at Reid's) was sublime, and again, exceptional and gracious service was provided. The chef's beautiful and creative dishes are outstanding, and the Michelin recognition is certainly well-deserved. We enjoyed the assistance of the friendly sommelier to pair wines with each course. Reid's Palace is a truly luxurious hotel experience to be savored by anyone who appreciates beauty and quality served with genuine warmth and a complete lack of cool reserve or snobbery. On the contrary, gracious service is offered to all, equally, for the guests to enjoy.",Sep,2018,Sep 2018,2018-09-01,2018,5
Dream Chiado,Tom-Kenny,142,Tom-Kennywrote a review Aug 2017,"Perfect location, within walking distance to the different areas of the city.A very clean, light, comfortable room. We had the blue room on the top floor with windows looking in both directions.It was beautifully and carefully furnished, with super little kitchenette. Bathroom lovely with excellent shower.Tea/coffee facilities and a bottle of white wine left!Francisco was charming and helpful.Definitely recommend this to anyone visiting Lisbon.",Aug,2017,Aug 2017,2017-08-01,2017,5
Cloud 9 Hostel,nicklas_schmid,2,nicklas_schmidwrote a review Jul 2018,"The hostel „Cloud 9“ is one of the best I ever have been! I had such a great time there. The staff is very friendly and helpfully when I planed my activities in Lagos. The room was clean and the bathroom is very modern!They although have lockers and a door keeper at night, all the time.To go with the Hostel Crew to the pubs at night with many other packpackers was amazing! 100% approved for a good trip to Lagos.",Jul,2018,Jul 2018,2018-07-01,2018,5
Pestana Viking,John W,29,John Wwrote a review Jan 2024,"Pestana Viking is a very good hotel with excellent service in the restaurant and reception.However, the bar area was cold and so not many people stayed after dinner to relax, make friends, and have a drink.",Jan,2024,Jan 2024,2024-01-01,2024,3
Crowne Plaza Vilamoura,Trevor124,10,Trevor124wrote a review Apr 2018,"We had a very good, spacious, clean room overlooking Quateira. We preferred this to a more expensive room which faced in the opposite direction, towards Vilamoura but not overlooking it unless you were on the very top floors, more likely you would be just overlooking the casino and also possibly hearing more external noise.  The food was very good, especially the breakfasts and the waiter service was of a very high standard. Entertainment at night was enjoyable but unfortunately not fully appreciated by many as it had to compete with football on TV, pool playing nearby and groups talking at tables.  We were made very welcome at the hotel.  The hotel is well placed giving easy access by walking to Vilamoura marina and also the fishing port at Quarteira in the opposite direction.",Apr,2018,Apr 2018,2018-04-01,2018,4
Solar dos Poetas,Monique68,8,Monique68wrote a review Sep 2024,"Central hotel in a strategic position to reach both on foot and by public transport squares, monuments, museums, etc.A few steps away in the square of the hotel is the terminus of tram 28 (famous Lisbon tram) so the possibility to sit without queues as for other stops. Also convenient tram 12 always in the square.Nearby is also the metro stop and the Santa Justa elevator.The rooms are spotless and even if they overlook the street very quiet (windows that close perfectly), polished and impeccable parquet. Small but comfortable bathroom.Breakfast served in a retro room with windows overlooking the square offering a wonderful view and also a pianist in an adjacent room plays for guests during breakfast creating a relaxing and special atmosphere.Varied breakfast (sweet and salty) excellent, varied and plentiful.The staff was friendly, smiling and helpful.Antonio, Marcos and Jenifer really welcoming and nice peopleIf I return to Lisbon I will definitely stay at this hotel. Great value for money!",Sep,2024,Sep 2024,2024-09-01,2024,5
Muthu Clube Praia Da Oura,David P,1,David Pwrote a review May 2022,"So we have been here five days and have another five nights to go, we had to complain to reception twice on our fifth day to have clean bedding an our bin emptied the cleaner took our towels an not replaced them, phoned reception again an still waiting for towels.Now comes the major problems with this hotel firstly DONT expect a good night's sleep as there is a deep base thump from 10pm to 3.30am from bars on the strip, I have stayed at the MGM across the road to the rear of this hotel an never heard deep base before.  Secondly this hotel policy is NO STAG & HEN or large single sex parties but it is full of them, you can't get round the pools for large groups of males or females shouting,  swearing etc,  groups leaning over balconies shouting down to the pool. THIS IS NOT A QUIET FAMILY BASED HOTEL, contacted JET2 Holidays today, so fingers crossed our problems will be resolved.",May,2022,May 2022,2022-05-01,2022,2
Villas D. Dinis Charming Residence Adults Only,nomis1087,14,nomis1087wrote a review Dec 2013,"This was a really excellent place to stay. We got a room near the back in what seems to be a newer section. The room was clean and well fitted out. There are 3 pools (for some reason!). It's close to the beach but not particularly close to town but not too bad, about half an hour or so. I would definitely stay here again.",Dec,2013,Dec 2013,2013-12-01,2013,5
Hotel Gat Rossio,Mcr-traveller13,139,Mcr-traveller13wrote a review Oct 2012,"I'd stayed in a few Gat properties previously so know what to expect when I arrived for my first-ever stay at the Gat Rossio - value-for-money funky designer-style hotels.Firstly the location of Gat Rossio is excellent- just off the linked two main squares at Rossio and Restauradores. The metro stop exit at Restauradores is literally 30m from the hotel door, but Rossio is only 1-2 mins walk also. Here you are right in the heart of wonderful Lisbon, with metro, trams, trains, etc, to all parts of the city within a few mins walk.The rooms are small, but compact and clean.  The bed was big & very comfortable, with excellent quality linens.  My bathroom was equally compact, but was well thought-out had very good quality toiletries (from Korres).  The free wi-fi worked perfectly and although not superquick was very reliable. Some people won't like the clothes storage system in the rooms, but I'm not one of those people who a) travels with a ton of clothes or b) insists on hanging up everything in my suitcase all at once, so it was OK - my only small gripe was that there was nowhere to hang trousers (please take note hotel management!).  Also for people who are light sleepers ask for a room facing inwards, as the rooms facing the street get a lot of noise from 5/6am onwards as the restaurants below receive deliveries.The service from the staff was always helpful and friendly, and they have a few really nice touches - for example, every day a bottle of water & a brown bag of local fresh fruit was left in the room, and you can print off boarding passes from the computer in reception without charge.Breakfast is excellent - good choice, good quality and fresh.  Staff were constantly replenishing supplies, and even though the seating space can get busy the staff were constantly clearing plates, etc, to create space.  The outside terrace looked lovely & peaceful, alas I was there during unseasonably wet & cold weather so never had chance to use it.All in all I think this hotel is an excellent choice.  It's not a 5-star business hotel, but then it doesn't try to pretend that it is. But it has a great location in a fabulous city, great service, good quality and is excellent value-for-money.  Highly recommended.",Oct,2012,Oct 2012,2012-10-01,2012,4
Crowne Plaza Vilamoura,Nick B,15,Nick Bwrote a review Oct 2014,"We stayed here as a group of four on a golf weekend, the hotel was ideally located for the golf, the beach and only a short stroll from the port with lots of bars and restaurants.The internal decor of the hotel was a little dated and tired, for example on the first floor lift area there was a big seat which had a large lamp and shade, which was damaged and askew. The rooms were comfortable, not better than that with random bit missing from the three rooms that we had, for example no coffee or tea making facilities in one of the rooms.Some of the staff, I stress not all, but you tend to remember the bad bits, l;eft us with a feeling of being an annoyance for them rather than a house guest. For example one of our number had booked an extra room on the web prior to arrival, on arrival this was queried and in spite of having e-mail confirmation the rate was disputed and the whole transaction took far longer than it should have.Many of the staff were good, and a pleasure to deal with, it was such a shame that a few spoilt the experience.",Oct,2014,Oct 2014,2014-10-01,2014,3
Hotel Gat Rossio,Savio Amorim,0,Savio Amorimwrote a review Feb 2024,"We stopped over in Lisbon and only stayed 1 night at the hotel. Very well located in a traditional neighborhood of Lisbon, close to several restaurants, bakeries and attractions in the city and next to the metro station. I highly recommend it.",Feb,2024,Feb 2024,2024-02-01,2024,5
