hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Grand Muthu Forte Do Vale,Rachel B,0,Rachel Bwrote a review Oct 2024,"This is an honest review on our experience, we had high expectations given the rating of this hotel and when we choose all inclusive we always ensure we go above 4 star for the quality of the food, which was not the case here - the all inclusive was of a 3 star standard. Whilst there was always something to eat, the food was not representative of the lovely portuguese food in local restaurants, the service eg replenishing of food was poor, drinks were ok, there was no coffee included except for instant coffee in machines, there was a lack of ice cream (only small tubs included) and slush puppies for the kids.  When we spoke to the manager about this we were told that it was value for money. I think this depends on expectations and I have definitely had better value for money in other hotels. The Italian restaurant in the hotel was shut for the end of the season and it felt as if the hotel was shutting down, which I understand it was. We didnt venture to the other restaurants which were included which could have been more authentic/better quality.  We were very disappointed by lack of fresh coffee which we have had in much lower star hotels and no bottled water except one bottle on the first day. On a positive note the outdoor BBQ was good for lunch around the pool and all the staff always served with a smile and there was always something to eat in the restaurant. I also found the food to be of a good temperature.Rooms were ok, they are a great size but again the quality is not 5 star. There was no special toiletries, they had one shower gel/shampoo for all uses, they were great for a self catered 3 star apartment and this is what I think the hotel should be rated as. We had to request some of the items eg slippers that were said to be included. It was very odd that it said there were tea and coffee facilities but no actual tea and coffee included although when I did request this it was responded to straight away (although no milk and again instant coffee).Facilities, the one thing that I think really does set the hotel above the rest is the indoor spa. Sometimes the cleanliness could have been higher, but this really was a great asset having the pool, jacuzzi, sauna and steam room included and this does set the hotel above the rest. The outdoor pool was nice and clean, and the entertainment was good. It was a shame some of the competitions didn't have suitable prizes for kids (my daughter won the bingo but was given a bottle of wine for mum...the same wine available on the all inclusive 🤣)I would also like to positively comment on the service, whenever I had an issue it was responded to straight away. A special mention to Carlos who arranged both of my girls to have special gifts arranged for them in the room and really did go above and beyond.Locally, I would recommend the Marina for a lovely drink and food (tasca Portuguesa was lovely) and we also had a great boat ride there and saw the dolphins and caves (arranged by Carlos at the front desk).We won't be back - I don't think all inclusive is for us here, but I think if you are expecting 3 star and/or you come here self catered and enjoy the spa, you won't be disappointed.",Oct,2024,Oct 2024,2024-10-01,2024,3
1908 Lisboa Hotel,India,1,Indiawrote a review Mar 2025,"Super friendly staff, lovely hotel.Room was good with big bathroom. We were on side overlooking road and there was building works / traffic noise when we had the balcony door open, however once shut couldn’t hear anything! Bathroom was large with really hot waterfall shower.Location - wise it is quite near the Martim Moniz area which has a lot of single men hanging around on the streets. We were 2 women and walked around fine both during the day and at night with no issues. The hotel is a 2 minute walk from Intendente metro and about a 20 minute walk from the main town shopping area. We also used Ubers which were very cheap!The staff at the hotel were some of the nicest I have ever come across, they were so friendly and helpful! Breakfast was included which we used most days - continental buffet and then other hot items such as eggs / pancakes on request.Overall staying at the 1908 Lisboa hotel was fantastic.",Mar,2025,Mar 2025,2025-03-01,2025,5
"Pine Cliffs Ocean Suites, A Luxury Collection Resort & Spa",DKYYZ,115,DKYYZwrote a review Feb 2019,"For starters, the property itself and location is spectacular.  But... rooms are not suites.  They're 1 bedroom with a very awkward bathroom separated by a glass door.  Not sure why they call them suites - they're not.  Service at the hotel was pretty good (not great) and the food was incredibly disappointing.  Overall, a nice experience give the location and views, but not what you'd expect from a Luxury Collection.",Feb,2019,Feb 2019,2019-02-01,2019,3
Grand Muthu Forte Do Vale,Beatriz S,0,Beatriz Swrote a review Jul 2025,"The dancarinos spectacular very nice expérience maravilhosa very nice yoandry,cinder,nirma,leyanna eu choreographer Lauro",Jul,2025,Jul 2025,2025-07-01,2025,5
1908 Lisboa Hotel,jillbrown62,1,jillbrown62wrote a review Jan 2020,"We went on a 5 night City break with another couple Every thing about our stay was a thoroughly enjoyable experience, the hotel was spotlessl throughout the staff were very helpful and friendly the breakfast buffet was varied and plentiful. The location was ideal as everywhere was within  walking distance to everywhere. Would definitely return at some time.",Jan,2020,Jan 2020,2020-01-01,2020,4
Valverde Lisboa Hotel & Garden - Relais & Châteaux,Liz B,69,Liz Bwrote a review Aug 2018,"My husband and I stayed at Hotel Valverde for 3 nights in mid-July and LOVED every minute of our stay.Upon check-in, we knew that we had found a wonderful gem.  The entire staff was outstanding, kind and helpful.  The little hotel is very pretty with a courtyard for brunch, cocktails, swimming and some entertainment (Fado was delightful).  Our room, 502, facing Avenida da Liberdade was wonderful, quiet and elegant.  The location is perfect.The iPhone provided to each guest while in Lisbon was a great touch and very helpful.   The bed was great and the bathroom so nice as well.There could be better light in the bathroom, as it felt a wee bit dark.  Only other constructive criticism was the AC, which definitely could have been stronger.The breakfast was delicious and again, each and every staff member were wonderful and one could not ask for anything better.  When we are back in Lisbon, we will definitely be back!!",Aug,2018,Aug 2018,2018-08-01,2018,4
Captain's Log House,annchillada,0,annchilladawrote a review May 2013,"This hostel is just great!! It's not like other hostels - the equipment and decoration is very nice and special (it's all about the comic character \"Corto Maltese\"). We had a lift from the airport to the hostel for free and stayed 5 nights in the \"family room\". There's absolutely nothing to complain about! The staff is extremely friendly and you feel like being at home! There's a huge kitchen with everything you need and every day fresh fruits and chocolate in the living room. A sunny garden and a winter-garden provide enough space to relax und sit together. The Captain's brunch is amazing! You get rolls and cookies, ham, cheese, jam, honey, fruits, cereals, milk, tea, coffee, pan-cakes (recommendable!!!!), scrambled eggs - everything! They offer some bikes for free and you can leave your surf stuff in the garage. I give the advise to talk a lot to the staff - they can tell you much about Peniche, Baleal and Portugal if you're interested. They also offer you a drive to the supermarket. If you need surf lessons or wanna do yoga they work together with the Drop-Surfschool which is just a 2-min-walk away from the hostel. The beach is 5 mins away. All in all this is the best hostel! Price and offer are super - I will obviously come back some day!Greets to Zé & Sabs - you're just amazing! :-)",May,2013,May 2013,2013-05-01,2013,5
Lisbon Marriott Hotel,KP58,275,KP58wrote a review Mar 2009,"This is a lovely hotel- as you’d expect from a Marriott- very attentive and courteous staff, good size rooms, comfortable beds, lovely gardens and a superb breakfast. I did think in fact while I was there how you could be anywhere in the world as the carpets, paintings on the walls, general décor is pretty standard.I was here on business as it has great conference facilities and all went very smoothly (I had additionally arranged a side meeting myself) but not sure how convenient it would be for tourists as it’s roughly a 20-30 minute taxi ride into town.Sitting out in the garden by the pool or the terrace with a glass of wine is wonderfully relaxing.",Mar,2009,Mar 2009,2009-03-01,2009,4
Luna Clube Oceano,Cor v,98,Cor vwrote a review Jun 2011,"The apartments are large, clean and comfortable. a nice balcony, the furniture is dated, but the price is accordingly. Anyway, we were not looking for new furniture etc., but a nice, quiet and comfortable place. And that we got! Although Albufeira is a holiday madhouse  we were in between 'the Strip' and the village center itself, close to the beach, and no noise from the bars and restaurants. Both centers are about 10 minutes walk, with lots of good and cheap restaurants. Also in the vicinity of the hotel there were several good restaurants.There is a good minimarket next door, with fresh bread every morning.The hotel staff is very friendly and helpful. there is a good swimming pool, with sufficient beds to sun on. Free Wifi is available in the lobby, next to the reception.To summarize, we had a good three weeks holiday for a very reasonable price.",Jun,2011,Jun 2011,2011-06-01,2011,4
Hyatt Regency Lisbon,jeromefroget29,0,jeromefroget29wrote a review Aug 2023,"Superb new hotelImpeccable serviceVery good quality of equipment and beddingNoisy despite the quality of the windows (plane, train, traffic on the nearby bridge)I still recommend",Aug,2023,Aug 2023,2023-08-01,2023,5
Lisbon Marriott Hotel,silaskapadia,2,silaskapadiawrote a review Dec 2016,"Great experience at Lisbon, first trip to Portugal, very helpful staff, very warm, great breakfast buffet, club it with the room tariff. Close to the zoo and metro. Close to city centre, cab 10 minutes. Great housekeeping and staff are just brilliant.",Dec,2016,Dec 2016,2016-12-01,2016,5
PortoBay Liberdade,81fortuna,13,81fortunawrote a review Mar 2017,"Perfectly placed off the best street in Lisbon. Super Spa, swimming pool sun roof, great friendly staff honestly trying to make you love Lisbon, and most important wonderful bed to drift off in after a day of looking at magical castles, interesting dinner menu in this  newly opened hotel.Lisbon is popping. On its way up again.Come you will not be dissapointed.",Mar,2017,Mar 2017,2017-03-01,2017,5
Hyatt Regency Lisbon,Pewern,54,Pewernwrote a review Mar 2025,"Very stylish hotel on the banks of the Tagus River and well connected to public transport (tram 15 E). Our room with river view was spacious with balcony, coffee and tea making facilities, TV, bathrobes, minibar and well equipped bathroom. The bed was about 250 cm wide. After 3 nights I pointed out the perforated bedsheet and the uncleaned balcony since moving in. Unfortunately, only the duvet was responded to and we received an apology. Breakfast rich and with lactose-free dairy products.  Wellness and sports area cost extra. Outrageously, I found a waitress who didn't dignify us in the evening. So I went to the counter to ask for salt and pepper. She then regulated that we should do this exclusively through her. Value for money not appropriate.",Mar,2025,Mar 2025,2025-03-01,2025,2
Belmar Spa & Beach Resort,Valerie W,2,Valerie Wwrote a review Aug 2025,"Beautiful experienceWe'll definitely be back.Very nice rooms and pools , expensive restaurant on the other hand for an average food",Aug,2025,Aug 2025,2025-08-01,2025,4
Algarve Surf Hostel - Lagos,Aleksanteri K,1,Aleksanteri Kwrote a review Jul 2013,"I had an amazing week in their hostel in Lagos! My best surf trip so far. Definitely. The hosts are awesome! I had great time at BBQs and in other parties at the surf hostel - the geek night was lot of fun! Night life in Lagos is amazing and hanging out with these guys made it even better.Surf teachers are great and I really improved a lot in surfing during my stay even though I had surfed before.The hostel is big, clean and really cosy and the breakfasts are great! The hostel itself is a great place to spend time in. They even have two guitars there – thanks for great jams :DMoreover, Lagos is a really nice town and Algarve Surf Hostel is the place to stay. Thank you guys, I'm really looking forward to my next visit which, I hope, might be already in August.And You, spend the craziest surf trip in Algarve Surf Hostel and meet a lot of new nice people!",Jul,2013,Jul 2013,2013-07-01,2013,5
Belmar Spa & Beach Resort,P D,0,P Dwrote a review Sep 2025,"Stayed in one of the two bedroom townhouses with roof terrace which I thought were good. English tv is limited i.e. one channel bbc world news. But the tv had netflix, amazon etc. Be aware that  one section of apartments is very close to the main beach road so has significant road and foot traffic going past. Noisy on occasions might bother some light sleepers. The apartments effected are on both sides of the main entrance to the hotel block E being the one on the left. Ubers are excellent. If you hire a car and intend to refuel at the petrol station at the airport we found everyone had the same idea and chaos in action. So give yourselves 15mins if you're looking to do this.",Sep,2025,Sep 2025,2025-09-01,2025,4
Saccharum,Invisible S,0,Invisible Swrote a review Jan 2024,"Wonderful hotel with excellent personnel.Design is incredible, but room`s shower without door , doesn`t seem to be ergonomic as humidity in room is depends on it then.  I believe bathroom should be split from main room especially when you travel with someone.Service on high level. The staff do their best job.Location is good, you have perfect view on ocean and clifs, so you can meet sunset. Nearby you can find beach.",Jan,2024,Jan 2024,2024-01-01,2024,4
Wyndham Residences Alvor Beach,Alexa68,29,Alexa68wrote a review Oct 2024,"We booked a kind of studio with a small kitchen. We were surprised how nice and clean it was, top furnished and quiet with hammer views of the sea. (rarely seen such a clean hotel/room)Very friendly staff from check in to service room and bar/restaurant. Thank you so much!Breakfast was excellent with great choice and it was always replenished. A small pool which was very clean.The food in the evening was more fast food based as the main kitchen is closed in the evening. We only consumed something small once. The drinks were great and very friendly staff.I would book here again anytime.",Oct,2024,Oct 2024,2024-10-01,2024,5
Saccharum,Cristina C,1,Cristina Cwrote a review Jan 2022,"I choose this hotel because I didn't want to stay in Funchal. The expectations were high but they were exceeded. This is one of the best 5 stars hotel that I've stayed in Portugal. Loved the room and the details with the cot, huge bed, fruit was delivered in out arrival and every day they bought candys to the room and the house cleaning even folded out baby clothes in a very cute way. The breakfast is really really good, a lot of variety, they even have traditional cake from Madeira. We have lunch at the pool bar once (a lot of vegan options) and have dinner every day (the food from the buffet was always different, starts, deserts, etc). I loved the kids room (I have a 9 month daughter, she played a lot in the pool with the slide and the little balls). the outdoor space is amazing, a lot of pools and space. The only con is that the indoor pool water could be a little warmer. Outside the hotel one can simply go to the marina and have a nice walk. Hope I can go back again soon.",Jan,2022,Jan 2022,2022-01-01,2022,5
"Reid's Palace, A Belmond Hotel, Madeira",RabHaErr,32,RabHaErrwrote a review Dec 2019,"Quite the institution this place. There were six somewhat snooty doormen/concierges/bellhop said when we arrived,all trying to look busy with nothing much to do. Check in was efficient but we had to wait ages for our room despite arriving around 3pm. I thought they might offer us a drink while we hung around but no such luck. 5.5euros for a tiny beer makes the bar expensive and that's one of the issues with this place; no one sits around having a drink presumably partly to do with the cost. It's like the Marie Celeste! They did lay on a cocktail evening where you got a glass of fizzy and there was a classical music evening with a free drink but other than that the place is dead. The Cliff Bay next door has a happy hour every evening and this was a better bet for sundowners. Breakfast in RP was very good apart from two days where the \"muesli\" (really a bircher) which was normally delicious, tasted as if it had fermented. We complained and fresh batch was brought but it should be made every evening for the next morning. Interesting place to see but we wouldn't go back.",Dec,2019,Dec 2019,2019-12-01,2019,4
Tivoli Carvoeiro Algarve Resort,Christian lund P,0,Christian lund Pwrote a review Jul 2016,"If you want a room here get one with a view. Everything is pretty standard for Hotels in this region, however the view is something special. An added bonus is that no other Hotels can be seen from the pool, as it is surrounded by cliffs and ocean. Everything is a bit old and the rooms would do well with a bit of renovation, but everything works as intended. Staff seem friendly enough.",Jul,2016,Jul 2016,2016-07-01,2016,4
Tivoli Carvoeiro Algarve Resort,karensM9677BL,0,karensM9677BLwrote a review Nov 2015,"The stunning views from all areas of the resort are only one reason to stay at Tivoli Carvoeiro. The relaxing feel in the spacious areas throughout the resort are perfect for a holiday. The resort location is situated so you can do many day trips to small towns or historic sites and return without hurrying.Food is good, rooms and balcony are well maintained, staff are very helpful and speak English well. We will return.",Nov,2015,Nov 2015,2015-11-01,2015,4
Tivoli Carvoeiro Algarve Resort,supersam2204,4,supersam2204wrote a review Aug 2018,"Amazing location!! Had an Indian wedding here within the family. Brilliant staff, amazing views and just pure perfection! Sky bar is a must see too, the rooms are beautiful and you are definitely paying for quality.",Aug,2018,Aug 2018,2018-08-01,2018,5
Royal Savoy Hotel,Breeze999,27,Breeze999wrote a review May 2013,"We have stayed at the Royal Savoy many times.  It as that traditional luxury Madeiran feel and style.  The hotel as an extensive pool area with two large outdoor pools and one indoor.  There is also a sea swimming dock.  There plenty of seating and sun shades, so none of the silly bickering over pool furniture.  The whole hotel is immaculately maintained.  The rooms or suites, we have stayed in both, are excellent. The piano bar is a great place to start or end a evening in Funchal.  It has been a few years now since they knocked down the old Savoy.  Nothing much seems to be happening behind the fenced off construction site.  It is a same, because the gardens are no longer available for guests.  We found the staff and the service level excellent as always.",May,2013,May 2013,2013-05-01,2013,5
Saccharum,Heather K,12,Heather Kwrote a review Nov 2018,"From flawless check in, through wonderful service from housekeeping, breakfasts to die for (absolutely spoilt for choice) to efficient check out - simply perfect venue for an indulgent Madeiran escape",Nov,2018,Nov 2018,2018-11-01,2018,5
Noah Surf House,Nelson SdC,119,Nelson SdCwrote a review Dec 2019,"Came to this place for dinner. Service was super friendly, the waiter went out of his way to explain the hotel and concept for us, their vision on the food etc. My dad being from this part of Portugal and not into “modern food” wasn’t too amused of the place and especially not its prices. (He knows that you can eat for half the price in many restaurants in the villages around and get traditional food). The waiter sensed it and took extra care to explain to him a few things and have some chitchat to see if he would enjoy the evening nonetheless. We all ate really well, my meat was not medium like I asked but more well done apart from that it was good. Is it worth the prices they ask? In all honesty, you can eat better and for less in that area, I don’t think it’s fair asking Dutch prices in a small village in Portugal... and when you do make it incredible, and it wasn’t. To me this says: tourists can afford it, tourists are used to pay it so let’s go for it. 25 euros for the steak was even for me a bit of a tourist trap price. In the end I chose to eat there so I can’t blame them for it, hence the 4 stars",Dec,2019,Dec 2019,2019-12-01,2019,4
Pedras do Mar Resort & Spa,Pat S,1,Pat Swrote a review Aug 2024,"We had a perfectly acceptable time here.The rooms were nice, clean and spacious and the service was good.  Staff were friendly and helpful.The food was mediocre.  The breakfast was plentiful but only average and the supper was not great for the price.The pool was small and shallow which is fine for adults but the kids wanted more.It was quite expensive per night and we expected more for being rated a five star hotel.",Aug,2024,Aug 2024,2024-08-01,2024,3
Crowne Plaza Vilamoura,John B,27,John Bwrote a review Feb 2015,"Booked 4 nights at the Crowne Plaza Vilamoura for 50th birthday.. Very friendly hotel, clean comfortable with good food and service. Went for Half Board with low expectations to eat out on most nights.. However that was not the case as ate in the hotel for all but one night. Although buffet for both breakfast and evening meal there was plenty of choice for both hot and cold selections, with each evening selection was different. wine waiters were helpful in choosing the plonk. For those that have not seen on the booking sites the rear direct entrance to the beach is closed at present while they build a new promenade., did not affect view, nor did it cause increased noise that was noticed. Rooms very clean and comfortable. we had 4th floor with side sea view. (fantastic view of sea and sunsets) Glass bathroom panels were novel , potentially fun for the adventurous out there. (electric blind to seal glass bathroom panel for those who wanted to be more private). Being out of season very quiet for people which we enjoyed. places we liked were The Brewery on the marina for a evening beer/wine, Akvavit restaurant - fantastic food and service, and for those with energy to burn - walk through to Quarteira and then up the beautiful sandy beach to Vale Do Lobo, where you can enjoy a drink and some food at sandals restaurant.( be aware 11km each way but worth it). Overall great break, location, people and weather. recommend to all.Bad points, The adjacent Casino is for people who like to smell like an ashtray, and the only gripe for the hotel was they also have an area near the bar area for smokers. not very 20th century.",Feb,2015,Feb 2015,2015-02-01,2015,4
Chalet Relogio,Biancoydiaman,73,Biancoydiamanwrote a review Aug 2017,We stayed in this hotel for 10 nights. It is a historical mansion just a 10 minute (up hill) walk from Sintras city centre with great views on Castelo dos Mouros.Rooms are very clean. Some parts might need some restauration but I think that is the charm of an old building.Breakfast is simple but good with fresh products every day. There is parkingspace (if you manage to drive uphill). Staff is very friendly and helpfull.Normally I would rate a hotel of this kind with four stars.The reason for the fifth star is the very friendly service of the staff and manager.We found our room filled with snacks and drinks for the children and a bottle of wine for the adults. Every day fresh botteld water was placed in our room without charging anything. A taxi service to and from the airport was arranged and the manager called us especialy to see if we had not payed to much.It was a great stay and I can recommend this hotel to any oneThank you Jeroen and Tomas (and all other staff),Aug,2017,Aug 2017,2017-08-01,2017,4
Crowne Plaza Vilamoura,Goughie,348,Goughiewrote a review Jun 2018,"This is still a lovely hotel and ideally situated for exploring the marina and other parts of the algarve using the local bus service which stops not far from the hotel. However, there were a couple of things this time which didn’t quite come up to scratch.Firstly the hotel management in their wisdom have decided to change the lovely rattan sunbeds with mattresses to very ordinary plain white metal ones. The funniest thing is that orders were given to change them during the day whilst people were sunbathing. One minute you were relaxing on the rattan one, the next minute you were asked to move and given a white one. Not a great move and the new ones (despite costing €200 each) are very poor in comparison to the others.We also found housekeeping to be very inefficient on this occasion. Most days our room wasn’t serviced until late afternoon and then when it was done, it appeared rushed. We were there 7 nights and I’m certain that the sheets weren’t changed throughout. There are staff falling over themselves at breakfast and yet hardly a housekeeper to be seen.There’s only one easy chair on the balcony so difficult to enjoy a pre dinner drink on your balcony as one of you has to stay inside unless you drag a chair out onto the balcony.Whilst we were there sadly we weren’t blessed with great weather so I wanted to use the indoor pool. However I really object to paying a further €11 per day for the privilege. Surely this should be included in the room rate, after all it’s not a cheap hotel to stay in.I feel like I’m doing nothing but moan but I would stay at this hotel again. I just feel that things are generally not as good as a year ago.",Jun,2018,Jun 2018,2018-06-01,2018,3
Muthu Clube Praia Da Oura,Carmen Ma M,0,Carmen Ma Mwrote a review Dec 2023,"The theme nights were great to make our stay at the hotel more pleasant. Specifically, we had a very pleasant time dancing salsa, bachata and merengue. Professor Yoandry and his colleagues made us spend an unforgettable evening.",Dec,2023,Dec 2023,2023-12-01,2023,4
Crowne Plaza Vilamoura,Navigate35445218292,0,Navigate35445218292wrote a review Aug 2023,"Unfortunately, there is a building under construction in front of the hotel 😩 with incessant noise 🔨🪚🚨We asked to be able to at least have a room in the same category but not in front of the building under construction. The manager told us to pay extra for the same room but not on the noisy side. It's uncommercial and purely unacceptable!!! We will not return to the hotel and we strongly advise against it...",Aug,2023,Aug 2023,2023-08-01,2023,1
Muthu Clube Praia Da Oura,Melanie H,2,Melanie Hwrote a review Apr 2024,"We have visited many times, excellent location and lovely pool area.  Good to see that there are so many sun umbrellas available which is a definite improvement on past visits.Another addition is the presence of activities staff around the pool, special mention to Boris for his cocktail making demonstration and his â€œBorisâ€ cocktail, was very nice!All staff we have encountered so far have been very pleasant, but the poolside guy who went out of his way to find a sunbed for an older guest definitely deserves a mention - if this review is picked up by the Management team then this was at the main pool on 14/04/2024.We will definitely be returning in the future.",Apr,2024,Apr 2024,2024-04-01,2024,4
Natura Algarve Club,Beth K,0,Beth Kwrote a review Oct 2015,"Natura is a very relaxed complex. The staff are great and friendly. We have just returned after 5 days and loved every minute. Rooms were lovely, clean and bright with a kitchen and bathroom. The hotel is about a 5 to 10 minute walk from the strip and there are some great places to eat opposite the top of the road leading down the Natura.",Oct,2015,Oct 2015,2015-10-01,2015,5
Hotel Gat Rossio,SimonB-Ely,42,SimonB-Elywrote a review Jul 2016,"Situated just off Restauradores Square, a short walk from where the Aerobus drops you this hotel is very well placed.  The Metro is 20m away.  A 5 minute walk will take you to the start of the famous no. 28 tram route. The district of Alfama is also within walking distance.  Plenty of restaurants nearby the hotel.  The reception staff were marvellous! We had bikes in boxes for the Camino and they lent me tools to help assemble them. The maintenance man even got his drill to help mend a broken mudguard.  The room was high up at the back and had a lovely view of the rooftops and the castle.  The breakfast was exceptionally good with fresh fruit, orange juice and eggs cooked how you wanted, lovely Pastéis de Nata (Portuguese custard tarts).  Overall a great experience.",Jul,2016,Jul 2016,2016-07-01,2016,5
