hotel_name,reviewer,helpful_votes,date,text,month,year,extracted_date_str,extracted_date,year_int,sentiment_score
Lisbon Marriott Hotel,sbj3,107,sbj3wrote a review Jan 2014,"A very pleasant hotel which is well used by tour parties (counted five buses at one count).  The hotel is very large but you do not feel that you are just \"one of a crowd\".We had a very nice silver service dinner in the restaurant one evening, and on other occasions our tour party was served in another dining room where there was plenty of selection.The hotel is located a distance from the city, but there are markets within walking distance if you fancy shopping.The internet can only be accessed intermittently in the foyer.",Jan,2014,Jan 2014,2014-01-01,2014,4
Lisbon Marriott Hotel,Karelderyck,4,Karelderyckwrote a review Oct 2015,"Since many years I stay several times a year at the Marriott Lisbon.Seen their staff remais the same, it gives me trust in the management and hotel chain;I FEEL AT HOME.Friendly; helpful and polite staff! Very clean rooms and public places.Breakfast very big chocheHotel is certainly family friendly.",Oct,2015,Oct 2015,2015-10-01,2015,5
Luna Clube Oceano,deeC7104JY,4,deeC7104JYwrote a review Oct 2015,"We stayed here 16/10/15 for 1 week and thoughly enjoyed every minute. The staff can't do enough for you and that's reception, bar, kitchen and cleaning staff. The hotel is very clean and welcoming, the food is excellent if not a bit under stated the chef provided  a complimentary dessert for those in bar reception one quiet afternoon. To get about we mostly used tourist train 4 euros dailey each return and you can jump on and off as many times as you like (fort do vale, albuferia old town, large supermarket/mall, the strip. I would have no hesitation at coming back here",Oct,2015,Oct 2015,2015-10-01,2015,4
Lisbon Marriott Hotel,Adam Lawrence,24,Adam Lawrencewrote a review Nov 2013,"I stayed in the Lisbon Marriott towards the start of the year with a business trip.The room was lovely and the staff were polite and friendly. Food was good, especially the all you can eat pasta buffet which I had several of the nights I was there!There is a bridge near the hotel and a small cafe the other side which we visited one morning and a lovely fish restaurant nearby. Its isolated from the centre but there are things around if you are willing to walk for 10 minutes.I am a conference AV Technician and we worked in the venue and found the C&B staff to be good and well organised. I would not hesitate to come here again for business though I'm not sure I would book the hotel for a social visit purely because of its isolation from the hussle and bussle!",Nov,2013,Nov 2013,2013-11-01,2013,4
Algarve Surf Hostel - Lagos,Tiffany S,0,Tiffany Swrote a review Sep 2014,"The Algarve Surf Hostel was by far the favourite of the 5 we stayed at for our 10 day road trip along the coast in Portugal!Stacy and Dex are super friendly and were very helpful with booking fun things to do while we were in Lagos. We booked a 3 hour kayak along the beaches and through the caves with Kayak Tours and a day of surf lessons at the Algarve Surf Camp. Both were awesome!First night we were there (Monday) the entire Hostel went out for dinner together where we got wasted off sangria and bar hopped. Everyone in the hostel got along really well, it was such a good atmosphere, like everyone had been friends for much longer. 3 of us girls scattered in a room with 3 guys between 3 bunks was not uncomfortable in the slightest, like one big family.Hostel provides breakfast each day and bags to make sandwiches for lunches. Wednesday night Dex's friend cooked a delicious dinner for everyone for only 8 euros each.....we got wasted and pub crawled again.Was sad to say goodbye to Lagos and our friends at the surf hostel, especially to Dex. I am jealous of your life, but at the same time I fear for your liver (as well as my own). Thanks for helping us find a hostel in Sagres after we found out the Surf hostel was booked solid. Funky Monkey has a lot of character, super chill, was basically a bunch of surf dudes letting strangers crash at their place and party.You won't be disappointed if you decide to stay at the Algarve Surf Hostel, I can promise you that.Cheers,\"The Canadians\"",Sep,2014,Sep 2014,2014-09-01,2014,5
Casa Mitchell Apartments,Ruth B,43,Ruth Bwrote a review Jul 2016,"We were delighted with these apartments. The cleanliness and friendly atmosphere was excellent. We had room 63 which is quite roomy,although the balcony is a little small. The pool area is kept spotless and has plenty of sunbeds around the small pool. The position of these apartments is really handy for the beach,old town and bars and restaurants. There are hills and steps but nothing too difficult. The room is well equipped with a hob microwave fridge toaster kettle iron air conditioning and Internet. The bed was very comfortable and the linen and towels changed regularly. We used the shop on the corner for basics and walked to the Inter Marche on Sir Cliff Richard road for other items. We had very reasonable priced snacks in Leo,s over the road and enjoyed a cocktail in Merlin,s down the road. We tried lots of restaurants and always had good food. A really great holiday.",Jul,2016,Jul 2016,2016-07-01,2016,5
Luna Clube Oceano,tets50,70,tets50wrote a review Sep 2019,Travelled with my daughter for a 4 night break.We stayed in a studio apartment with a pool view which was very spacious and had the most comfortable beds.The pool area was very nice although you had to walk upstairs to the bar if you wanted to purchase snacks or drinks.We stayed on room only basis so cannot comment on the food.The beach was a short walk away and was lovely.You can walk to Fisherman's Beach in the Old Town in about 15/20 minutes via the beach or alternatively along the road at the top of the street.Plenty of lovely bars and restaurants in the Old Town and many with really reasonable deals for lunch.Taxi's from the hotel to the Old Town or visa versa were around 4 to 5 euros.Very enjoyable stay and would not hesitate to return!,Sep,2019,Sep 2019,2019-09-01,2019,5
Lisbon Marriott Hotel,Kays Chowdhury,27,Kays Chowdhurywrote a review Jul 2022,"I stayed in Marriott Lisbon from 30th June till the 2nd July as part of the group of UN Ocean Conference. Honestly I srayed many Marriott un many countries as part of delegation. I must say this is the worst ever Marriott I have ever stayed. Majority Hotels staffs are not friendly or cooperative at all. Very few are really helpful unfortunately hardly you may see them. i was stuck in the lift for 25 mins! I  called reception at least 10 times unfortunately there wasnt any answer. I had called the emergency number what was there and all three times were attended however they advised me to wait until I got rescued. There was a man who came by the lift door and advised me to wait, I requested him to get the music in the lift switched off so I can talk as it was very loud and I requested to keep the Fan on if possible,  unfortunately that man neither could off the music speakers or switch on the Fan!!  It was a nightmare and a breathtaking session for me. I became mentally so weak that I called and delayed my flight. It was so sad not a single staff of the hotel came to me and give apology or showed any sympathy. I got shocked there was not hotel duty manager or hotel manager who came to me and explained the situation.  A lady name Jessica at reception was so helpful and extended my check out time till 3pm as I wasnt mentally ready to fly back to London!  Thank you Jessica for your help. From Hotel like Marriott it is never expected,  I call the very senior management to look in to the situation and investigate. A Simple lift break down is handled so unprofessionally and poorly that rings the bell of the whole Hotel management, I was just thinking if it was a major fire or disaster how the Hotel would handle. I am planning to write to Portugal and Lisbon high official to look this matrer if hotel doesnt come back to me with explanation and apology.  At least as a guest of hotel I deserve to receive an sincere apology for their unprofessional actions.",Jul,2022,Jul 2022,2022-07-01,2022,1
Lisbon Marriott Hotel,dalenilsson,14,dalenilssonwrote a review Apr 2016,"I had a weekend layover in Lisbon so I stayed at the Marriott. Its a nice modern hotel, staff is friendly, rooms are a nice size and well appointed, and the concierge lounge is always well stocked with a good variety of snacks and drinks. This is a family friendly hotel. I can't give it 5 stars, for a couple of reasons. There is really no view from the rooms, the window in my room did not seal well so I could hear airplanes, and its in a good area, but you can't walk to the tourist areas. I would stay there again.",Apr,2016,Apr 2016,2016-04-01,2016,4
Cloud 9 Hostel,Jacob C,0,Jacob Cwrote a review Jul 2016,"Me and my mate have been travelling Europe for the holidays and stubbled across Cloud 9. The staff accepted us immediately as part of the family, showing us around and giving us all the essential knowledge of the town. Skye ran a nightly pub crawl, which never disappointed. Cheap drink deals and the best knowledge of bars and clubs is what makes the bar hopping tour the best, not to mention how down to earth and kind Skye is. We stayed here for 6 nights and every single night we went out on the bar hopping tour it got better and better. Paulo who works the night shift was always helpful in assisting us safely to our rooms when needed after the late nights. We have made life long friends from Cloud 9 as everyone is part of one big hostel family, will be back next year for sure! Thank you for the amazing start to our trip.",Jul,2016,Jul 2016,2016-07-01,2016,5
Royal Savoy Hotel,DurhamCastle,21,DurhamCastlewrote a review Nov 2015,"I have a one bedroom apartment on the carousel but recently decided to have a week in October in a studio. Now the studios are furnished and decorated in the same style as the larger rooms albeit naturally much smaller. The kitchen is very small and as a result if you are cooking a meal a little bit of pre-planning around the area is required. The fridge is also very small. A small balcony has a table and two chairs but room only for one lounger.I have to say during our week (Oct 19th) the weather was warm but wet, 5 days of rain which resulted in an issue with bugs and mosquitoes in and around hotels on the island. Our best experiences in the hotel was two meals in the Armada restaurant. We went again to the \"Wok night\", several choices of meat and sea food plus a variety of vegetables that you choose from a buffet style display. Once chosen you take your plate to the Chef who cooks in front of you. I have to say that this was the best meal of its type I have ever had. The wine we had was good but pricey. A similar bottle in a nearby restaurant was 12 euros cheaper. The Italian Night has become a \"must do\" final night holiday meal and again is a choice of a hot buffet meal or a Chef cooked Pasta meal. Again a superb meal. Watching the chefs gives you an idea of the skills and simplicity they bring to cooking high quality food. The waiters were superb and attentive. After having having my \"sweet\" and waiters clearing my plate and cutlery away I decided to have a final treat of melon. As I sat down a waiter, Miguel was placing fresh cutlery for me to eat that meal, excellent observation and service. On both these nights the Armada was full, indicating the very good quality of food, service and dining experience on offer. Breakfast is buffet style but a similar standard is to be found in many four star hotels. What is substandard are the sausages, seemingly mass produced and tasteless, merely a \"filler\" on the plate. Management needs to improve on these.While I seem to \"wax lyrical about \"The Royal\" I know things can and do go wrong but the hotel is at the forefront of being among the best on the island. As a footnote, naturally a one bed apartment is far superior to a studio and I look forward to returning to ours in May.",Nov,2015,Nov 2015,2015-11-01,2015,4
Tivoli Carvoeiro Algarve Resort,maireadbrigidc,0,maireadbrigidcwrote a review Oct 2017,Excellent stay had at a wonderful hotel. A very well deserved five star rating. The hotel is in a beautiful location & facilities are fantastic. One of the nicest hotels we've stayed in that made our short holiday a wonderful experience.,Oct,2017,Oct 2017,2017-10-01,2017,5
PortoBay Liberdade,C Legs,15,C Legswrote a review Apr 2023,"We had a great stay, great front staff that providing a welcoming reception. Rooms are modern, great comfy beds, huge washroom and everything you need. Quiet room, with double insulated windows, and away from louder areas of town. Great breakfast and excellent restaurant. Loved the pillow menu, to pick the exact pillow you require. Great stay!",Apr,2023,Apr 2023,2023-04-01,2023,5
"Reid's Palace, A Belmond Hotel, Madeira",Alan H,114,Alan Hwrote a review Sep 2022,Fabulous location with great views. Great service and superb food. Staff made us very welcome and really looked after us. The best hotel we have ever stayed in. Will definitely go back. We stayed half board and were treated to three different restaurant experiences all were excellent.,Sep,2022,Sep 2022,2022-09-01,2022,5
Royal Savoy Hotel,SandiB2,1,SandiB2wrote a review Oct 2009,"Less opulent and grand than the website suggests, although the rooms were exceptionally comfortable and well appointed, Pools are wonderful.  Staff less than friendly and perhaps it was only due to the current economy but we seemed to be surrounded by pensioners!!!",Oct,2009,Oct 2009,2009-10-01,2009,3
Saccharum,Jeff-Melissa2023,0,Jeff-Melissa2023wrote a review Oct 2023,"This was a great place to stay for some very good relaxing. The area it was located in was very quite which is what we wanted and the Hotel was super modern. We did the spa 2 times, it was great. The food was really great too.",Oct,2023,Oct 2023,2023-10-01,2023,5
Royal Savoy Hotel,Brenda F,9,Brenda Fwrote a review Dec 2015,"The Royal savoy hotel is beautiful resort hotel, the food is fine dining and the decor is tasteful, very traditional, we have visited this hotel 5 times and have never been disappointed, the staff are professional but friendly and they welcome you with warmth. The island is a bit hilly but local transport is cheap and local taxis are very reasonable.try going down the hill in a basket ,,,,,,, very exhilarating to say the least !beautiful gardens and the Christmas decorations are lovely",Dec,2015,Dec 2015,2015-12-01,2015,5
Cloud 9 Hostel,Jessie P,1,Jessie Pwrote a review Jul 2018,"Cloud 9 was my first European hostel experience....the bar has been set very high. Downstairs 4 person mixed dorm with balcony, newly refurbished bathrooms and spread out room. Great locations and dark rooms. Skye instantly made us feel at home and comfortable within the hostel. We were advised about events such as the hostel bar crawls and booze cruise that Skye helped us book. Great recommendations for restaurants and things to do in the area. Could not recommend enough. See you next year Cloud 9",Jul,2018,Jul 2018,2018-07-01,2018,2
Royal Savoy Hotel,Cancuner8,4,Cancuner8wrote a review Aug 2014,"Thoroughly enjoyed a week at this lovely hotel with stunning views.  An older crowd staying here which gave it a  quiet and relaxed atmosphere. There were some families with children but they were all so well behaved you didn't even know they were there.  I like a bit of life in the evening and enjoyed the nightly entertainment in the Piano bar and made some wonderful friends.  Food was very good in the hotel but also so many great restaurants and bars close by. Shopping is only a short 10 min walk from the hotel and plenty of organised trips if you feel like exploring the Island, but note there are some quite steep hills to climb certainly on your way back to the hotel from the town centre.",Aug,2014,Aug 2014,2014-08-01,2014,4
Saccharum,Traveler04974356324,0,Traveler04974356324wrote a review Nov 2024,Probably the best experience I ever had !.... what a great hotel !!! .... the SPE is highly recommended .,Nov,2024,Nov 2024,2024-11-01,2024,5
Crowne Plaza Vilamoura,KCBUILD,50,KCBUILDwrote a review May 2017,"This has been my first visit to the Crowne Plaza, and after staying in other nearby hotels, I don't think it will be my last.Upon arrival, although we were early, our room was ready, and our luggage was whisked off to the room.Room was very spacious, really large bed, great bathroom and shower.  Some nice toiletries.  You also got 2 small bottles of complimentary water each day of your stay. Hotel room also had a coffee maker.  Hairdryer in bathroom was small, but powerful enough for most people.Breakfast had a huge choice, and I cannot see how anyone would not be able to find a great choice for themselves.  From healthy options to full english, they had it all including champagne.Pool area is lovely, the only suggestion I would have would be to perhaps heat the outdoor pool if possible.  Although we had lovely weather, the pool was very cold and therefore massively under used.Towels for the pool area are supplied via reception, and they always had plenty.As we stayed on a B&B basis, we had lunch either at the poolside bar or you could sit on the terrace.  Lots of options to choose from.We set up a tab so no need to carry cash, although, like other reviews, drinks are expensive, however, the majority of the higher end bars and restaurants at the Marina are a similar cost.Hotel is an easy stroll to the Marina where you will find a great selection of restaurants, bars and small shops.There is a Spar less than 2 minutes walk from the hotel, they have lots of produce etc, and even a small deli at the rear of the shop.  The bar next to the Spar shop does a good selection of beers, cocktails etc and they cost a lot less than the hotel.We didn't use the spa as we felt the cost of the treatments was extremely expensive.  The spa area did look nice, and they also have a gym, but as we prefer to run, it was great to have good weather and enjoyed the outdoor running.The staff in the hotel are very friendly and always happy to help with any requests you may have.All in all a wonderful holiday was had by all and we wouldn't hesitate to return to this hotel.",May,2017,May 2017,2017-05-01,2017,4
Hotel Gat Rossio,Rb travel,9,Rb travelwrote a review Jan 2024,"85 euros per person from 31/12 to 3/01 for a hovel.The area is certainly very central but the structure is terrible.Really small room and NON-EXISTENT bathroom with smurf sink!Among other things, to reach the room there was no lift and you had to take a step outside, which was really uncomfortable and absurd.I'm sorry to leave bad reviews, but really bad :(",Jan,2024,Jan 2024,2024-01-01,2024,1
Quinta do Furão,jrava822482,0,jrava822482wrote a review Apr 2023,"We really Loved the hotel. The View from the cliff was amazing. Our room was new, very clean and lovely. Food in the restaurant was delicious both of the times We were there for dinner. Breakfast was busy, but with everything you may need. Loved that hotel has indoor and outdoor pools, As the weather was pn the poor side.",Apr,2023,Apr 2023,2023-04-01,2023,5
O Castelo Guest House,Lorraine B,39,Lorraine Bwrote a review Sep 2016,"We have just returned from two perfect weeks in this beautiful \"Guest House\".So called because its almost like you are being welcomed into someone's home - the owners and staff could not do more to ensure your stay will be perfect. Firstly the standard of cleanliness is exceptional. Our room had the perfect sea view. The rooms also have a fridge, microwave, toaster and kettle so you can make snacks or breakfast to enjoy on your terrace. However, the breakfast you can buy here ( 8 euros each) is great - cooked eggs of your choice (great omelettes) or the usual continental fare with lots of fresh fruit, meats and a delicious cake freshly baked on site every day!Oh and by the way - the beds and pillows are really comfortable!We hope to return next year - O Castelo is a great find and in the perfect location in Carvoeiro.",Sep,2016,Sep 2016,2016-09-01,2016,4
Pestana Viking,CorkIrelandCork,0,CorkIrelandCorkwrote a review Jun 2011,"Believe it or not - we had to carry our two toddlers in their Buggys up a flight of stairs each time we had to go to the Pool or Restauraunt.Also the Pastena Rep was very nice to us up to the time she asked us to get involved in \"an eight year deal\". When we declined she wouldn't look at us for the rest of the week... How Petty!",Jun,2011,Jun 2011,2011-06-01,2011,1
Quinta do Furão,Nicole E,0,Nicole Ewrote a review Feb 2024,"Very nice, clean hotel. Very friendly staff in all areas. Great breakfast that leaves nothing to be desired. Great location in the vineyard right by the cliffs. Very nice, clean, modern rooms. Ideal for trips around the island with a rental car.",Feb,2024,Feb 2024,2024-02-01,2024,5
Pestana Viking,David T,44,David Twrote a review Oct 2021,"We stayed here in September and had a really good time weather really good staff excellent and always available to help, the room we had we upgraded to a suite via EasyJet and we felt it was a very good call on our part. I did find some things rather expensive in the resort like a large sprite (draft) 4 euros a club sandwich 12.5 euros but it is big enough for 2. I found most of the cleaners really good there is the odd one by the end of the day not taking pride in their work but on the whole really comfortable room breakfast was very good although some guests were unable to comprehend that the coffee machines were different and that there was more than one queue and some guests decided not to follow protocol on face masks. Other than that recommended. I also have to give a shout out for the pool guy, really takes pride in his work and does a really good job even under pressure from an over officious manager that only showed her face when a wedding was due to take place and then proceed to tell the pool guy to dry out the cup holders on the beds, really is that necessary!!",Oct,2021,Oct 2021,2021-10-01,2021,4
Hotel Gat Rossio,amoran562278,0,amoran562278wrote a review Oct 2023,"Hotel well located in the city center. Clean and comfortable with professional and very friendly staff. Abundant and varied breakfast. Close to the metro, Moniz square for tram 28 and other buses. Next time, if I were to return to Lisbon, I would definitely book it.",Oct,2023,Oct 2023,2023-10-01,2023,4
Noah Surf House,Eric et Bérangè... H,0,Eric et Bérangè... Hwrote a review Sep 2025,"Everything is perfect!Beautiful place with surprising decor 😍and stunning views!The staff is very friendly and kindHearty and varied breakfast.The activities included are a real plus.Not to mention the Rooftop and its Jacuzzi 😎Everything is adapted PMRWe will go back, I hope, very soon 👍",Sep,2025,Sep 2025,2025-09-01,2025,5
